Date,year,month,day,ozone,AOD,RD
150829,2015,8,29,285.967,0.32,9.75
150831,2015,8,31,279.244,0.444,10.0
150901,2015,9,1,274.667,0.444,9.4
151011,2015,10,11,260.191,0.32,10.69
151012,2015,10,12,271.956,0.505,9.17
151014,2015,10,14,266.167,0.32,10.12
151015,2015,10,15,262.4,0.505,9.32
151026,2015,10,26,258.044,0.134,9.16
151027,2015,10,27,260.191,0.258,10.65
151028,2015,10,28,252.767,0.196,10.2
151102,2015,11,2,256.978,0.134,9.23
151122,2015,11,22,261.067,0.32,9.03
151123,2015,11,23,254.882,0.258,10.58
151124,2015,11,24,260.422,0.382,9.35
151203,2015,12,3,253.601,0.258,10.29
151204,2015,12,4,267.411,0.258,9.44
151209,2015,12,9,253.601,0.32,10.73
151210,2015,12,10,252.222,0.258,9.58
151211,2015,12,11,251.1,0.814,9.24
151214,2015,12,14,253.601,0.196,10.85
151216,2015,12,16,253.601,0.258,10.03
151224,2015,12,24,254.1,0.382,10.17
151225,2015,12,25,253.601,0.444,9.86
151228,2015,12,28,253.601,0.258,9.44
160107,2016,1,7,240.778,0.196,10.37
160109,2016,1,9,237.833,0.227,10.1
160110,2016,1,10,255.023,0.227,10.08
160111,2016,1,11,259.233,0.382,9.75
160112,2016,1,12,263.678,0.783,10.0
160115,2016,1,15,255.023,0.227,10.04
160116,2016,1,16,285.522,0.196,10.74
160117,2016,1,17,255.023,0.258,9.72
160118,2016,1,18,278.0,0.32,10.81
160119,2016,1,19,281.178,0.289,10.1
160120,2016,1,20,255.023,0.382,10.04
160121,2016,1,21,273.033,0.32,9.76
160122,2016,1,22,255.023,0.258,10.15
160123,2016,1,23,270.922,0.258,10.44
160124,2016,1,24,255.023,0.32,9.77
160128,2016,1,28,278.367,0.196,9.93
160129,2016,1,29,255.023,0.382,9.05
160131,2016,1,31,255.023,0.196,9.61
160201,2016,2,1,252.978,0.196,10.02
160202,2016,2,2,259.424,0.32,9.59
160203,2016,2,3,254.2,0.258,9.48
160204,2016,2,4,259.424,0.258,10.39
160206,2016,2,6,261.5,0.258,9.95
160210,2016,2,10,274.933,0.32,9.47
160211,2016,2,11,259.424,0.32,9.56
160212,2016,2,12,267.944,0.258,9.15
160213,2016,2,13,252.989,0.32,10.66
160214,2016,2,14,259.424,0.32,10.0
160215,2016,2,15,288.611,0.258,9.9
160216,2016,2,16,259.424,0.444,9.24
160219,2016,2,19,267.0,0.505,9.26
160223,2016,2,23,259.424,0.258,10.0
160225,2016,2,25,259.424,0.32,9.53
160229,2016,2,29,270.244,0.505,9.02
160301,2016,3,1,273.379,0.444,9.09
160302,2016,3,2,277.067,0.505,10.26
160303,2016,3,3,273.379,0.258,9.7
160312,2016,3,12,273.379,0.258,10.61
160313,2016,3,13,270.2,0.134,9.68
160322,2016,3,22,284.333,0.32,10.66
160323,2016,3,23,284.256,0.258,9.66
160327,2016,3,27,281.489,0.32,10.61
160403,2016,4,3,271.289,0.382,10.35
160404,2016,4,4,268.667,0.382,9.92
160405,2016,4,5,261.111,0.505,9.77
160417,2016,4,17,292.444,0.444,10.25
160421,2016,4,21,303.222,0.444,9.7
160424,2016,4,24,298.911,0.444,10.55
160425,2016,4,25,292.233,0.382,9.72
160426,2016,4,26,294.422,0.505,10.19
160427,2016,4,27,290.533,0.382,9.71
160428,2016,4,28,282.3,0.567,9.98
160430,2016,4,30,283.2,0.382,10.9
160504,2016,5,4,273.178,0.505,9.63
160506,2016,5,6,287.7,0.382,9.77
160516,2016,5,16,302.5,0.444,10.81
160517,2016,5,17,294.433,0.629,9.07
160614,2016,6,14,280.0,0.629,10.14
160622,2016,6,22,286.456,0.505,9.03
160706,2016,7,6,284.567,0.567,10.09
160707,2016,7,7,271.889,0.567,10.6
160708,2016,7,8,292.267,0.629,10.43
160709,2016,7,9,287.0,0.629,9.78
160714,2016,7,14,280.4,0.505,10.8
160716,2016,7,16,280.044,0.505,10.31
160717,2016,7,17,281.233,0.567,10.62
160722,2016,7,22,283.367,0.567,9.61
160723,2016,7,23,278.156,0.505,10.96
160724,2016,7,24,300.178,0.505,10.83
160802,2016,8,2,280.633,0.505,9.6
160803,2016,8,3,284.181,0.505,9.48
160804,2016,8,4,290.367,0.505,10.5
160823,2016,8,23,276.189,0.382,9.83
160825,2016,8,25,287.844,0.505,10.5
160826,2016,8,26,293.667,0.505,10.38
160908,2016,9,8,268.789,0.382,10.94
160909,2016,9,9,276.689,0.505,10.58
160910,2016,9,10,282.867,0.505,9.0
160912,2016,9,12,280.822,0.444,10.73
160919,2016,9,19,255.5,0.382,10.63
160920,2016,9,20,271.108,0.505,9.7
160921,2016,9,21,275.767,0.32,10.26
160922,2016,9,22,256.7,0.505,9.23
160923,2016,9,23,256.511,0.505,9.4
161004,2016,10,4,260.191,0.444,9.09
161011,2016,10,11,260.191,0.444,9.26
161012,2016,10,12,250.811,0.382,9.25
161018,2016,10,18,260.191,0.32,10.99
161029,2016,10,29,260.191,0.32,10.57
161031,2016,10,31,260.191,0.351,9.87
161101,2016,11,1,256.367,0.505,9.32
161115,2016,11,15,271.244,0.258,9.22
161116,2016,11,16,254.882,0.258,10.08
161117,2016,11,17,265.067,0.475,9.77
161118,2016,11,18,254.882,0.32,9.57
161120,2016,11,20,244.378,0.258,9.26
161121,2016,11,21,254.882,0.32,9.22
161128,2016,11,28,254.882,0.196,9.21
161130,2016,11,30,254.882,0.165,10.19
161201,2016,12,1,251.5,0.32,10.12
161206,2016,12,6,242.267,0.134,9.57
161207,2016,12,7,253.601,0.196,10.36
161211,2016,12,11,253.601,0.413,9.65
161212,2016,12,12,248.044,0.32,9.12
161213,2016,12,13,231.922,0.32,10.64
161216,2016,12,16,253.601,0.567,9.17
161217,2016,12,17,239.111,0.382,9.24
161220,2016,12,20,253.601,0.444,10.66
161221,2016,12,21,253.601,0.505,9.53
170103,2017,1,3,255.023,0.444,9.48
170105,2017,1,5,248.756,0.536,10.19
170109,2017,1,9,259.6,0.444,10.25
170111,2017,1,11,259.633,0.444,9.22
170112,2017,1,12,255.023,0.475,9.87
170113,2017,1,13,239.467,0.752,10.4
170119,2017,1,19,255.023,0.567,9.68
170121,2017,1,21,255.023,0.413,10.24
170122,2017,1,22,255.023,0.32,9.15
170123,2017,1,23,239.222,0.382,10.51
170124,2017,1,24,255.023,0.382,10.81
170130,2017,1,30,247.756,0.382,9.28
170201,2017,2,1,255.189,0.444,10.93
170202,2017,2,2,259.424,0.505,9.05
170207,2017,2,7,259.424,0.382,10.29
170209,2017,2,9,259.424,0.567,9.02
170210,2017,2,10,243.333,0.629,10.72
170211,2017,2,11,259.424,0.629,9.8
170212,2017,2,12,247.733,0.629,9.39
170217,2017,2,17,279.867,0.567,9.55
170218,2017,2,18,259.424,0.382,10.83
170220,2017,2,20,259.424,0.32,10.94
170221,2017,2,21,248.767,0.196,10.14
170222,2017,2,22,259.424,0.258,9.3
170223,2017,2,23,259.424,0.32,9.15
170224,2017,2,24,253.344,0.258,10.9
170227,2017,2,27,259.424,0.32,9.1
170318,2017,3,18,286.344,0.444,10.17
170320,2017,3,20,280.367,0.505,9.18
170321,2017,3,21,281.689,0.505,9.42
170322,2017,3,22,278.0,0.505,9.11
170324,2017,3,24,273.379,0.567,9.09
170327,2017,3,27,283.3,0.567,9.94
170329,2017,3,29,263.533,0.444,10.56
170330,2017,3,30,267.6,0.444,9.6
170331,2017,3,31,273.379,0.382,9.54
170401,2017,4,1,280.667,0.382,10.79
170402,2017,4,2,286.522,0.444,10.19
170403,2017,4,3,286.378,0.382,9.6
170405,2017,4,5,280.522,0.382,10.04
170419,2017,4,19,297.144,0.382,10.42
170420,2017,4,20,297.744,0.505,9.27
170421,2017,4,21,296.056,0.505,10.13
170425,2017,4,25,280.308,0.382,10.94
170426,2017,4,26,288.7,0.32,10.52
170427,2017,4,27,280.308,0.629,10.32
170428,2017,4,28,294.233,0.505,10.95
170430,2017,4,30,267.767,0.444,9.24
170501,2017,5,1,281.267,0.444,9.86
170503,2017,5,3,294.833,0.629,9.12
170505,2017,5,5,309.622,0.382,10.89
170506,2017,5,6,291.244,0.444,9.7
170514,2017,5,14,285.0,0.567,9.65
170618,2017,6,18,286.4,0.382,10.4
170723,2017,7,23,293.856,0.567,9.99
170724,2017,7,24,276.389,0.567,9.74
170728,2017,7,28,278.733,0.567,10.15
170729,2017,7,29,293.111,0.567,10.8
170730,2017,7,30,287.236,0.505,10.99
170812,2017,8,12,285.833,0.444,10.26
170813,2017,8,13,287.667,0.444,10.51
170814,2017,8,14,281.689,0.629,9.26
170815,2017,8,15,284.181,0.567,10.81
170816,2017,8,16,286.867,0.629,9.29
170818,2017,8,18,267.033,0.505,10.11
170819,2017,8,19,278.767,0.505,10.0
170823,2017,8,23,285.4,0.382,10.58
170830,2017,8,30,281.967,0.382,9.95
170908,2017,9,8,269.333,0.32,9.72
170912,2017,9,12,274.478,0.382,9.1
170913,2017,9,13,282.111,0.444,9.42
170914,2017,9,14,276.933,0.444,10.25
170915,2017,9,15,270.822,0.382,10.89
171006,2017,10,6,267.5,0.258,10.0
171007,2017,10,7,260.191,0.32,9.39
171008,2017,10,8,265.522,0.32,10.84
171009,2017,10,9,260.191,0.382,10.68
171017,2017,10,17,264.078,0.041,9.47
171018,2017,10,18,260.191,0.134,9.65
171023,2017,10,23,260.191,0.258,10.74
171025,2017,10,25,260.191,0.134,9.43
171026,2017,10,26,271.667,0.134,9.49
171028,2017,10,28,272.733,0.134,10.02
171029,2017,10,29,275.633,0.196,9.69
171030,2017,10,30,260.191,0.196,9.88
171101,2017,11,1,254.882,0.413,9.98
171103,2017,11,3,254.882,0.413,9.93
171105,2017,11,5,254.882,0.32,10.5
171106,2017,11,6,254.882,0.258,10.97
171107,2017,11,7,252.533,0.196,10.64
171115,2017,11,15,254.882,0.32,10.61
171118,2017,11,18,261.667,0.196,10.79
171119,2017,11,19,254.882,0.196,10.84
171120,2017,11,20,268.733,0.196,10.56
171121,2017,11,21,271.911,0.196,9.43
171122,2017,11,22,254.882,0.134,10.4
171123,2017,11,23,281.3,0.134,10.3
171124,2017,11,24,254.882,0.134,10.0
171125,2017,11,25,249.844,0.165,9.99
171126,2017,11,26,254.882,0.196,10.31
171130,2017,11,30,258.0,0.32,10.46
171210,2017,12,10,253.601,0.134,9.99
171212,2017,12,12,253.601,0.444,10.38
171224,2017,12,24,253.601,0.227,10.27
180108,2018,1,8,255.023,0.196,10.0
180110,2018,1,10,249.556,0.258,10.34
180111,2018,1,11,255.023,0.258,9.78
180112,2018,1,12,259.856,0.134,10.98
180113,2018,1,13,255.023,0.196,9.66
180115,2018,1,15,255.023,0.382,10.82
180119,2018,1,19,313.789,0.382,11.0
180120,2018,1,20,255.023,0.351,10.23
180211,2018,2,11,297.633,0.32,10.78
180302,2018,3,2,273.379,0.505,10.29
180304,2018,3,4,273.379,0.629,10.79
180307,2018,3,7,273.379,0.382,10.89
180310,2018,3,10,275.9,0.444,10.38
180311,2018,3,11,273.379,0.505,9.97
180317,2018,3,17,256.1,0.444,10.19
180319,2018,3,19,261.3,0.444,10.25
180325,2018,3,25,285.567,0.752,10.52
180329,2018,3,29,284.944,0.444,9.52
180330,2018,3,30,299.8,0.567,9.48
180331,2018,3,31,281.978,0.567,9.85
180401,2018,4,1,263.389,0.567,9.14
180406,2018,4,6,293.333,0.629,9.87
180408,2018,4,8,288.4,0.629,9.3
180413,2018,4,13,288.9,0.505,10.13
180414,2018,4,14,280.308,0.567,9.52
180415,2018,4,15,295.067,0.382,10.35
180416,2018,4,16,286.4,0.567,10.13
180417,2018,4,17,265.811,0.691,10.79
180418,2018,4,18,285.2,0.752,10.04
180501,2018,5,1,291.267,0.752,9.22
180508,2018,5,8,297.956,0.629,9.47
180516,2018,5,16,287.812,0.752,10.78
180517,2018,5,17,279.633,0.691,10.69
180518,2018,5,18,292.011,0.814,9.35
180525,2018,5,25,282.011,0.691,10.69
180526,2018,5,26,288.833,0.629,9.98
180527,2018,5,27,279.511,0.629,10.76
180528,2018,5,28,295.167,0.691,10.16
180529,2018,5,29,279.433,0.752,10.1
180530,2018,5,30,287.812,0.814,10.3
180531,2018,5,31,277.1,0.938,10.02
180602,2018,6,2,291.667,0.691,10.31
180604,2018,6,4,281.411,0.876,9.4
180605,2018,6,5,291.533,0.629,10.9
180606,2018,6,6,283.44,0.691,9.92
180607,2018,6,7,289.933,0.814,10.74
180623,2018,6,23,282.667,0.752,10.14
180628,2018,6,28,296.789,0.691,9.43
180629,2018,6,29,318.433,0.567,10.75
180701,2018,7,1,287.236,0.629,10.81
180711,2018,7,11,288.089,0.505,10.8
180712,2018,7,12,295.567,0.567,9.47
180715,2018,7,15,306.733,0.567,10.36
180716,2018,7,16,304.144,0.691,10.37
180717,2018,7,17,287.236,0.505,10.56
180718,2018,7,18,290.967,0.567,9.98
180719,2018,7,19,287.236,0.629,9.14
180720,2018,7,20,291.4,0.567,10.13
180721,2018,7,21,292.911,0.567,9.36
180722,2018,7,22,297.656,0.567,9.35
180723,2018,7,23,290.344,0.382,9.95
180728,2018,7,28,288.222,0.691,9.75
180801,2018,8,1,292.167,0.567,9.78
180803,2018,8,3,288.067,0.505,10.12
180810,2018,8,10,295.467,0.505,10.42
180814,2018,8,14,287.044,0.505,10.85
180815,2018,8,15,294.633,0.505,10.59
180816,2018,8,16,317.65,0.567,9.27
180817,2018,8,17,296.222,0.567,10.44
180818,2018,8,18,284.181,0.505,10.37
180819,2018,8,19,281.8,0.505,9.74
180820,2018,8,20,284.181,0.505,10.93
180821,2018,8,21,288.133,0.505,9.63
180822,2018,8,22,287.278,0.505,10.04
180823,2018,8,23,294.822,0.444,10.53
180824,2018,8,24,294.767,0.505,9.7
180825,2018,8,25,284.181,0.505,9.71
180826,2018,8,26,286.4,0.505,9.85
180827,2018,8,27,284.067,0.505,10.78
180828,2018,8,28,287.067,0.567,9.28
180831,2018,8,31,301.744,0.505,10.88
180901,2018,9,1,302.133,0.567,9.37
180925,2018,9,25,269.7,0.444,9.54
181009,2018,10,9,262.789,0.444,10.02
181027,2018,10,27,264.767,0.382,10.82
181028,2018,10,28,260.191,0.382,10.41
181030,2018,10,30,260.191,0.413,10.15
181103,2018,11,3,272.611,0.444,9.04
181106,2018,11,6,254.882,0.382,9.65
181107,2018,11,7,249.767,0.505,10.67
181114,2018,11,14,267.3,0.258,9.15
181116,2018,11,16,256.544,0.258,10.73
181124,2018,11,24,254.882,0.567,10.29
181126,2018,11,26,250.222,0.382,9.98
181130,2018,11,30,242.8,0.444,9.08
181201,2018,12,1,253.601,0.32,10.86
181202,2018,12,2,229.878,0.32,9.78
181210,2018,12,10,237.678,0.444,9.37
181213,2018,12,13,253.601,0.227,10.05
181214,2018,12,14,258.633,0.196,9.06
181215,2018,12,15,253.601,0.258,9.13
181216,2018,12,16,245.8,0.444,9.85
181219,2018,12,19,249.644,0.32,9.57
181220,2018,12,20,253.601,0.289,10.0
181221,2018,12,21,249.333,0.258,10.95
181222,2018,12,22,253.601,0.196,9.81
181223,2018,12,23,238.667,0.258,9.51
181227,2018,12,27,253.601,0.444,9.25
181228,2018,12,28,229.733,0.444,9.2
190103,2019,1,3,212.689,0.382,9.8
190104,2019,1,4,236.244,0.382,10.35
190105,2019,1,5,255.023,0.382,9.94
190112,2019,1,12,255.023,0.382,9.52
190119,2019,1,19,242.578,0.536,10.34
190120,2019,1,20,236.511,0.32,10.82
190121,2019,1,21,255.023,0.382,10.32
190124,2019,1,24,258.456,0.382,9.29
190127,2019,1,27,255.023,0.382,10.14
190128,2019,1,28,255.023,0.382,10.61
190207,2019,2,7,250.422,0.66,9.85
190213,2019,2,13,259.424,0.567,9.01
190215,2019,2,15,259.424,0.629,9.25
190216,2019,2,16,234.533,0.629,9.69
190217,2019,2,17,259.424,0.722,9.98
190224,2019,2,24,259.424,0.629,9.06
190226,2019,2,26,259.424,0.629,11.0
190227,2019,2,27,238.9,0.691,10.68
190313,2019,3,13,256.544,0.629,10.74
190314,2019,3,14,273.379,0.505,10.41
190323,2019,3,23,271.389,0.691,10.8
190330,2019,3,30,273.379,0.691,10.14
190404,2019,4,4,260.033,0.752,10.33
190406,2019,4,6,280.308,0.567,10.63
190407,2019,4,7,269.133,0.629,10.11
190409,2019,4,9,270.167,0.505,10.97
190410,2019,4,10,259.278,0.567,9.33
190411,2019,4,11,262.889,0.691,10.36
190413,2019,4,13,307.5,0.444,10.85
190414,2019,4,14,278.056,0.567,10.04
190418,2019,4,18,275.2,0.505,10.17
190419,2019,4,19,283.622,0.752,9.46
190420,2019,4,20,273.0,0.567,9.82
190421,2019,4,21,276.933,0.752,10.27
190425,2019,4,25,278.989,0.505,10.84
190427,2019,4,27,271.844,0.752,9.24
190501,2019,5,1,287.812,0.876,9.47
190518,2019,5,18,274.367,0.691,10.68
190601,2019,6,1,271.467,0.938,9.61
190606,2019,6,6,277.411,0.691,10.06
190608,2019,6,8,275.067,0.567,10.18
190609,2019,6,9,283.44,0.629,9.73
190614,2019,6,14,284.011,0.629,9.62
190615,2019,6,15,289.722,0.691,9.15
190701,2019,7,1,303.356,0.629,9.01
190706,2019,7,6,287.236,0.567,10.23
190708,2019,7,8,302.356,0.691,9.96
190709,2019,7,9,289.978,0.567,9.59
190719,2019,7,19,299.622,0.629,9.67
190720,2019,7,20,287.236,0.629,9.28
190721,2019,7,21,290.4,0.752,9.24
190725,2019,7,25,286.689,0.382,10.46
190729,2019,7,29,274.033,0.691,10.01
190731,2019,7,31,284.878,0.629,9.57
190801,2019,8,1,280.5,0.567,10.41
190802,2019,8,2,293.156,0.567,10.04
190807,2019,8,7,284.181,0.691,9.53
190808,2019,8,8,278.133,0.629,10.27
190809,2019,8,9,287.0,0.629,9.49
190810,2019,8,10,285.889,0.567,10.61
190811,2019,8,11,279.5,0.567,10.73
190812,2019,8,12,284.181,0.567,10.48
190813,2019,8,13,284.333,0.567,10.11
190814,2019,8,14,281.078,0.691,9.45
190815,2019,8,15,281.689,0.629,9.29
190816,2019,8,16,288.133,0.629,9.96
190817,2019,8,17,285.089,0.629,10.23
190818,2019,8,18,295.167,0.691,9.64
190819,2019,8,19,333.467,0.567,9.94
190820,2019,8,20,291.644,0.691,10.62
190826,2019,8,26,276.911,0.567,9.62
190827,2019,8,27,271.733,0.629,10.51
190829,2019,8,29,276.333,0.567,9.95
191005,2019,10,5,261.278,0.258,9.52
191013,2019,10,13,260.191,0.505,9.05
191018,2019,10,18,252.144,0.413,10.08
191019,2019,10,19,255.989,0.444,9.77
191114,2019,11,14,254.882,0.32,9.99
191116,2019,11,16,254.882,0.32,10.62
191119,2019,11,19,252.089,0.444,9.51
191122,2019,11,22,246.533,0.444,10.03
191124,2019,11,24,252.911,0.382,10.78
191125,2019,11,25,254.882,0.289,9.93
191130,2019,11,30,254.882,0.382,10.32
191202,2019,12,2,253.601,0.32,10.51
191203,2019,12,3,243.433,0.382,10.42
191204,2019,12,4,253.601,0.382,9.55
191205,2019,12,5,246.333,0.382,9.92
191208,2019,12,8,253.122,0.475,9.84
191209,2019,12,9,253.601,0.444,9.37
191213,2019,12,13,248.122,0.258,10.36
191214,2019,12,14,253.601,0.32,9.7
191215,2019,12,15,256.878,0.32,9.91
191222,2019,12,22,252.778,0.258,9.15
191223,2019,12,23,253.601,0.258,9.68
191224,2019,12,24,254.567,0.444,9.49
191230,2019,12,30,253.601,0.382,9.36
200104,2020,1,4,260.733,0.258,9.32
200105,2020,1,5,255.023,0.227,10.22
200106,2020,1,6,256.033,0.258,9.1
200107,2020,1,7,267.8,0.258,9.4
200111,2020,1,11,268.622,0.165,10.14
200114,2020,1,14,243.811,0.629,10.85
200123,2020,1,23,281.3,0.382,9.72
200127,2020,1,27,265.122,0.413,10.12
200129,2020,1,29,269.533,0.32,10.15
200206,2020,2,6,259.424,0.413,9.86
200207,2020,2,7,274.356,0.32,9.61
200208,2020,2,8,276.167,0.444,10.2
200224,2020,2,24,271.2,0.598,9.93
200227,2020,2,27,259.424,0.444,9.67
200302,2020,3,2,273.933,0.567,10.93
200318,2020,3,18,276.2,0.876,9.55
200323,2020,3,23,273.379,0.752,10.29
200325,2020,3,25,250.567,0.691,10.99
200412,2020,4,12,271.767,0.382,10.39
200413,2020,4,13,279.711,0.567,9.67
201004,2020,10,4,272.944,0.382,10.72
201101,2020,11,1,252.456,0.32,9.34
201214,2020,12,14,274.867,0.475,9.79
