Date,year,month,day,ozone,AOD,RD
161101,2016,11,1,250.0,0.32,10.68
161115,2016,11,15,249.0,0.165,9.82
161116,2016,11,16,252.0,0.196,9.04
161117,2016,11,17,248.0,0.32,10.27
161118,2016,11,18,249.0,0.196,10.8
161120,2016,11,20,249.0,0.165,9.73
161121,2016,11,21,245.0,0.196,10.46
161128,2016,11,28,248.0,0.134,9.21
161130,2016,11,30,253.0,0.103,10.66
161201,2016,12,1,241.0,0.227,9.63
161206,2016,12,6,245.0,0.072,10.67
161207,2016,12,7,241.0,0.134,10.52
161211,2016,12,11,238.0,0.289,9.49
161212,2016,12,12,239.0,0.196,10.47
161213,2016,12,13,245.0,0.227,10.11
161216,2016,12,16,243.0,0.382,9.72
161217,2016,12,17,243.0,0.258,9.42
161220,2016,12,20,245.0,0.32,9.96
161221,2016,12,21,243.0,0.351,9.36
170103,2017,1,3,245.0,0.289,10.51
170105,2017,1,5,243.0,0.382,9.48
170109,2017,1,9,250.0,0.32,9.38
170111,2017,1,11,256.0,0.289,10.05
170112,2017,1,12,243.0,0.32,10.39
170113,2017,1,13,244.0,0.536,9.24
170119,2017,1,19,243.0,0.382,10.02
170121,2017,1,21,243.0,0.289,9.93
170122,2017,1,22,245.0,0.196,10.38
170123,2017,1,23,243.0,0.258,10.53
170124,2017,1,24,242.0,0.258,10.98
170130,2017,1,30,243.0,0.258,9.45
170201,2017,2,1,238.0,0.32,10.17
170202,2017,2,2,241.0,0.32,10.61
170207,2017,2,7,248.0,0.258,10.43
170209,2017,2,9,248.0,0.382,9.34
170210,2017,2,10,249.0,0.444,9.94
170211,2017,2,11,246.0,0.444,9.03
170212,2017,2,12,253.0,0.413,10.32
170217,2017,2,17,246.0,0.382,10.0
170218,2017,2,18,250.0,0.258,10.99
170220,2017,2,20,245.0,0.258,9.05
170221,2017,2,21,244.0,0.134,10.03
170222,2017,2,22,245.0,0.165,9.83
170223,2017,2,23,249.0,0.196,10.19
170224,2017,2,24,245.0,0.196,9.87
170227,2017,2,27,250.0,0.196,10.13
170318,2017,3,18,264.0,0.32,9.43
170320,2017,3,20,252.0,0.32,10.42
170321,2017,3,21,253.0,0.32,10.66
170322,2017,3,22,249.0,0.32,10.22
170324,2017,3,24,259.0,0.382,9.22
170327,2017,3,27,266.0,0.382,10.08
170329,2017,3,29,255.0,0.32,9.73
170330,2017,3,30,252.0,0.289,10.08
170331,2017,3,31,256.0,0.258,9.53
170401,2017,4,1,258.0,0.258,10.79
170402,2017,4,2,259.0,0.32,9.37
170403,2017,4,3,260.0,0.258,9.59
170405,2017,4,5,257.0,0.258,10.05
170419,2017,4,19,259.0,0.258,10.55
170420,2017,4,20,258.0,0.32,10.29
170421,2017,4,21,266.0,0.351,9.78
170425,2017,4,25,262.0,0.258,10.83
170426,2017,4,26,264.0,0.227,10.07
170427,2017,4,27,258.0,0.444,9.6
170428,2017,4,28,258.0,0.382,9.33
170430,2017,4,30,261.0,0.258,10.93
170501,2017,5,1,256.0,0.32,9.06
170503,2017,5,3,249.0,0.413,9.94
170505,2017,5,5,265.0,0.289,9.78
170506,2017,5,6,261.0,0.289,10.15
170514,2017,5,14,265.0,0.382,9.78
170618,2017,6,18,260.0,0.258,10.42
170723,2017,7,23,265.0,0.382,10.24
170724,2017,7,24,261.0,0.382,9.85
170728,2017,7,28,268.0,0.382,10.26
170729,2017,7,29,269.0,0.413,9.64
170730,2017,7,30,273.0,0.382,9.25
170812,2017,8,12,265.0,0.32,9.46
170813,2017,8,13,270.0,0.32,9.73
170814,2017,8,14,271.0,0.413,9.86
170815,2017,8,15,273.0,0.382,10.92
170816,2017,8,16,265.0,0.413,10.03
170818,2017,8,18,268.0,0.32,10.92
170819,2017,8,19,272.0,0.32,10.93
170823,2017,8,23,268.0,0.258,10.58
170830,2017,8,30,261.0,0.258,9.95
170908,2017,9,8,259.0,0.196,10.52
170912,2017,9,12,275.0,0.227,10.39
170913,2017,9,13,272.0,0.289,9.9
170914,2017,9,14,267.0,0.32,9.41
170915,2017,9,15,265.0,0.258,10.9
171006,2017,10,6,259.0,0.196,9.01
171007,2017,10,7,262.0,0.196,10.28
171008,2017,10,8,260.0,0.227,10.2
171009,2017,10,9,269.0,0.258,10.55
171017,2017,10,17,261.0,0.026,9.46
171018,2017,10,18,261.0,0.072,10.53
171023,2017,10,23,260.0,0.196,9.67
171025,2017,10,25,260.0,0.072,10.33
171026,2017,10,26,249.0,0.072,10.54
171028,2017,10,28,264.0,0.072,10.96
171029,2017,10,29,259.0,0.134,9.7
171030,2017,10,30,255.0,0.134,9.75
171101,2017,11,1,249.0,0.289,9.51
171103,2017,11,3,254.0,0.289,9.47
171105,2017,11,5,249.0,0.227,10.07
171106,2017,11,6,251.0,0.196,9.96
171107,2017,11,7,249.0,0.134,10.65
171115,2017,11,15,253.0,0.227,10.15
171118,2017,11,18,248.0,0.134,10.78
171119,2017,11,19,243.0,0.134,10.84
171120,2017,11,20,246.0,0.134,10.72
171121,2017,11,21,249.0,0.134,9.6
171122,2017,11,22,249.0,0.103,9.82
171123,2017,11,23,249.0,0.103,9.85
171124,2017,11,24,250.0,0.103,9.4
171125,2017,11,25,244.0,0.103,10.59
171126,2017,11,26,247.0,0.134,10.31
171130,2017,11,30,249.0,0.227,9.96
171210,2017,12,10,248.0,0.103,9.52
171212,2017,12,12,245.0,0.32,9.68
171224,2017,12,24,251.0,0.165,9.63
180108,2018,1,8,243.0,0.134,9.99
180110,2018,1,10,243.0,0.196,9.22
180111,2018,1,11,252.0,0.165,10.42
180112,2018,1,12,249.0,0.103,10.52
180113,2018,1,13,252.0,0.134,9.66
180115,2018,1,15,243.0,0.289,9.33
180119,2018,1,19,251.0,0.289,9.7
180120,2018,1,20,240.0,0.258,9.3
180211,2018,2,11,245.0,0.258,9.1
180302,2018,3,2,255.0,0.351,10.02
180304,2018,3,4,251.0,0.444,10.09
180307,2018,3,7,255.0,0.289,9.49
180310,2018,3,10,253.0,0.32,9.63
180311,2018,3,11,256.0,0.351,9.59
180317,2018,3,17,257.0,0.32,9.21
180319,2018,3,19,259.0,0.32,9.28
180325,2018,3,25,256.0,0.536,9.46
180329,2018,3,29,254.0,0.289,10.12
180330,2018,3,30,252.0,0.382,9.84
180331,2018,3,31,254.0,0.382,10.09
180401,2018,4,1,261.0,0.382,9.27
180406,2018,4,6,267.0,0.444,9.27
180408,2018,4,8,265.0,0.413,10.04
180413,2018,4,13,264.0,0.351,9.78
180414,2018,4,14,258.0,0.382,9.64
180415,2018,4,15,270.0,0.258,10.35
180416,2018,4,16,258.0,0.382,10.26
180417,2018,4,17,262.0,0.505,9.19
180418,2018,4,18,265.0,0.505,10.54
180501,2018,5,1,266.0,0.505,9.58
180508,2018,5,8,258.0,0.413,10.3
180516,2018,5,16,261.0,0.536,9.79
180517,2018,5,17,265.0,0.505,9.13
180518,2018,5,18,261.0,0.536,10.34
180525,2018,5,25,261.0,0.505,9.25
180526,2018,5,26,277.0,0.444,9.27
180527,2018,5,27,278.0,0.444,10.05
180528,2018,5,28,268.0,0.475,9.93
180529,2018,5,29,268.0,0.505,10.46
180530,2018,5,30,270.0,0.567,9.82
180531,2018,5,31,266.0,0.629,10.67
180602,2018,6,2,268.0,0.475,10.21
180604,2018,6,4,270.0,0.567,10.78
180605,2018,6,5,266.0,0.444,10.19
180606,2018,6,6,260.0,0.475,9.8
180607,2018,6,7,259.0,0.567,10.34
180623,2018,6,23,264.0,0.505,10.52
180628,2018,6,28,270.0,0.444,10.62
180629,2018,6,29,268.0,0.382,10.99
180701,2018,7,1,280.0,0.444,10.09
180711,2018,7,11,271.0,0.382,9.09
180712,2018,7,12,269.0,0.382,9.71
180715,2018,7,15,271.0,0.382,10.5
180716,2018,7,16,266.0,0.475,10.25
180717,2018,7,17,267.0,0.351,10.09
180718,2018,7,18,265.0,0.382,10.1
180719,2018,7,19,269.0,0.413,9.74
180720,2018,7,20,275.0,0.382,10.23
180721,2018,7,21,269.0,0.382,9.48
180722,2018,7,22,262.0,0.382,9.48
180723,2018,7,23,272.0,0.258,9.85
180728,2018,7,28,269.0,0.444,10.96
180801,2018,8,1,271.0,0.382,9.89
180803,2018,8,3,273.0,0.351,9.77
180810,2018,8,10,273.0,0.351,10.08
180814,2018,8,14,280.0,0.382,9.09
180815,2018,8,15,284.0,0.351,10.13
180816,2018,8,16,282.0,0.382,9.51
180817,2018,8,17,268.0,0.382,10.66
180818,2018,8,18,273.0,0.351,10.03
180819,2018,8,19,276.0,0.32,10.68
180820,2018,8,20,272.0,0.382,9.15
180821,2018,8,21,276.0,0.32,10.57
180822,2018,8,22,272.0,0.32,10.99
180823,2018,8,23,268.0,0.32,9.7
180824,2018,8,24,276.0,0.32,10.75
180825,2018,8,25,273.0,0.32,10.65
180826,2018,8,26,277.0,0.32,10.79
180827,2018,8,27,272.0,0.351,10.43
180828,2018,8,28,281.0,0.382,9.39
180831,2018,8,31,271.0,0.382,9.2
180901,2018,9,1,277.0,0.382,9.62
180925,2018,9,25,266.0,0.289,10.04
181009,2018,10,9,259.0,0.32,9.1
181027,2018,10,27,248.0,0.258,10.98
181028,2018,10,28,250.0,0.258,10.55
181030,2018,10,30,259.0,0.289,9.73
181103,2018,11,3,249.0,0.289,9.94
181106,2018,11,6,252.0,0.258,9.79
181107,2018,11,7,253.0,0.351,10.33
181114,2018,11,14,253.0,0.165,9.74
181116,2018,11,16,252.0,0.196,9.66
181124,2018,11,24,249.0,0.382,10.81
181126,2018,11,26,249.0,0.258,10.15
181130,2018,11,30,247.0,0.289,9.93
181201,2018,12,1,245.0,0.227,10.52
181202,2018,12,2,255.0,0.196,10.93
181210,2018,12,10,245.0,0.289,10.23
181213,2018,12,13,244.0,0.165,9.57
181214,2018,12,14,242.0,0.134,9.25
181215,2018,12,15,244.0,0.165,9.78
181216,2018,12,16,242.0,0.289,10.74
181219,2018,12,19,245.0,0.196,10.92
181220,2018,12,20,258.0,0.196,10.0
181221,2018,12,21,259.0,0.196,9.62
181222,2018,12,22,250.0,0.134,9.8
181223,2018,12,23,246.0,0.165,10.17
181227,2018,12,27,236.0,0.289,10.3
181228,2018,12,28,245.0,0.289,9.9
190103,2019,1,3,234.0,0.258,9.96
190104,2019,1,4,243.0,0.258,10.52
190105,2019,1,5,232.0,0.258,10.28
190112,2019,1,12,240.0,0.258,9.86
190119,2019,1,19,246.0,0.382,9.49
190120,2019,1,20,243.0,0.227,10.34
190121,2019,1,21,248.0,0.258,10.49
190124,2019,1,24,240.0,0.258,9.47
190127,2019,1,27,243.0,0.258,10.32
190128,2019,1,28,246.0,0.258,10.76
190207,2019,2,7,242.0,0.444,10.34
190213,2019,2,13,239.0,0.382,9.44
190215,2019,2,15,245.0,0.413,10.33
190216,2019,2,16,238.0,0.413,10.59
190217,2019,2,17,241.0,0.505,9.51
190224,2019,2,24,242.0,0.413,9.93
190226,2019,2,26,250.0,0.444,10.28
190227,2019,2,27,247.0,0.475,10.55
