Date,year,month,day,ozone,AOD,RD
151124,2015,11,24,245.0,0.382,9.34
151203,2015,12,3,246.0,0.258,10.29
151204,2015,12,4,245.0,0.258,9.61
151209,2015,12,9,245.0,0.32,10.72
151210,2015,12,10,248.0,0.258,9.59
151211,2015,12,11,245.0,0.814,9.24
151214,2015,12,14,251.0,0.196,10.84
151216,2015,12,16,243.0,0.258,10.03
151224,2015,12,24,246.0,0.382,10.18
151225,2015,12,25,245.0,0.444,10.05
151228,2015,12,28,246.0,0.258,9.46
160107,2016,1,7,230.0,0.196,10.39
160109,2016,1,9,224.0,0.258,9.13
160110,2016,1,10,243.0,0.227,10.06
160111,2016,1,11,241.0,0.382,9.92
160112,2016,1,12,243.0,0.783,10.18
160115,2016,1,15,241.0,0.227,10.02
160116,2016,1,16,239.0,0.227,9.82
160117,2016,1,17,241.0,0.258,9.88
160118,2016,1,18,241.0,0.351,9.84
160119,2016,1,19,243.0,0.32,9.16
160120,2016,1,20,243.0,0.382,10.22
160121,2016,1,21,243.0,0.32,9.92
160122,2016,1,22,237.0,0.258,10.3
160123,2016,1,23,227.0,0.258,10.74
160124,2016,1,24,232.0,0.32,9.93
160128,2016,1,28,243.0,0.196,10.08
160129,2016,1,29,241.0,0.382,9.2
160131,2016,1,31,238.0,0.196,9.75
160201,2016,2,1,236.0,0.196,10.16
160202,2016,2,2,234.0,0.32,9.74
160203,2016,2,3,232.0,0.258,9.64
160204,2016,2,4,245.0,0.258,10.38
160206,2016,2,6,245.0,0.258,10.09
160210,2016,2,10,244.0,0.32,9.62
160211,2016,2,11,245.0,0.32,9.56
160212,2016,2,12,236.0,0.258,9.29
160213,2016,2,13,245.0,0.32,10.81
160214,2016,2,14,240.0,0.32,10.14
160215,2016,2,15,236.0,0.258,10.17
160216,2016,2,16,248.0,0.444,9.37
160219,2016,2,19,248.0,0.505,9.41
160223,2016,2,23,247.0,0.258,10.13
160225,2016,2,25,243.0,0.32,9.66
160229,2016,2,29,245.0,0.505,9.03
160301,2016,3,1,252.0,0.444,9.22
160302,2016,3,2,248.0,0.505,10.4
160303,2016,3,3,240.0,0.258,9.94
160312,2016,3,12,238.0,0.258,10.86
160313,2016,3,13,235.0,0.134,9.91
160322,2016,3,22,240.0,0.382,9.02
160323,2016,3,23,254.0,0.258,9.79
160327,2016,3,27,234.0,0.382,9.11
160403,2016,4,3,235.0,0.382,10.57
160404,2016,4,4,238.0,0.382,10.04
160405,2016,4,5,235.0,0.505,9.88
160417,2016,4,17,258.0,0.444,10.48
160421,2016,4,21,231.0,0.444,10.04
160424,2016,4,24,258.0,0.444,10.77
160425,2016,4,25,243.0,0.382,9.96
160426,2016,4,26,258.0,0.505,10.31
160427,2016,4,27,244.0,0.382,9.94
160428,2016,4,28,242.0,0.567,10.09
160430,2016,4,30,236.0,0.444,9.33
160504,2016,5,4,249.0,0.505,9.75
160506,2016,5,6,248.0,0.382,9.88
160516,2016,5,16,246.0,0.505,9.22
160517,2016,5,17,249.0,0.629,9.19
160614,2016,6,14,262.0,0.629,10.26
160622,2016,6,22,266.0,0.505,9.13
160706,2016,7,6,269.0,0.567,10.22
160707,2016,7,7,272.0,0.567,10.6
160708,2016,7,8,263.0,0.629,10.55
160709,2016,7,9,263.0,0.629,9.9
160714,2016,7,14,264.0,0.505,10.8
160716,2016,7,16,271.0,0.505,10.41
160717,2016,7,17,267.0,0.567,10.74
160722,2016,7,22,269.0,0.567,9.61
160723,2016,7,23,272.0,0.505,10.96
160724,2016,7,24,275.0,0.505,10.95
160802,2016,8,2,272.0,0.505,9.59
160803,2016,8,3,275.0,0.505,9.58
160804,2016,8,4,268.0,0.505,10.63
160823,2016,8,23,272.0,0.382,9.82
160825,2016,8,25,277.0,0.505,10.62
160826,2016,8,26,273.0,0.505,10.48
160908,2016,9,8,269.0,0.382,10.94
160909,2016,9,9,264.0,0.505,10.7
160910,2016,9,10,269.0,0.505,9.0
160912,2016,9,12,266.0,0.444,10.74
160919,2016,9,19,271.0,0.382,10.64
160920,2016,9,20,268.0,0.505,9.7
160921,2016,9,21,255.0,0.32,10.36
160922,2016,9,22,266.0,0.505,9.23
160923,2016,9,23,258.0,0.505,9.4
161004,2016,10,4,266.0,0.413,9.99
161011,2016,10,11,264.0,0.444,9.24
161012,2016,10,12,266.0,0.382,9.12
161018,2016,10,18,255.0,0.32,10.99
161029,2016,10,29,261.0,0.32,10.56
161031,2016,10,31,250.0,0.351,9.85
161101,2016,11,1,250.0,0.505,9.31
161115,2016,11,15,249.0,0.258,9.36
161116,2016,11,16,252.0,0.258,10.1
161117,2016,11,17,248.0,0.475,9.93
161118,2016,11,18,249.0,0.32,9.58
161120,2016,11,20,249.0,0.258,9.1
161121,2016,11,21,245.0,0.32,9.35
161128,2016,11,28,248.0,0.196,9.21
161130,2016,11,30,253.0,0.165,10.2
161201,2016,12,1,241.0,0.32,10.13
161206,2016,12,6,245.0,0.134,9.58
161207,2016,12,7,241.0,0.196,10.52
161211,2016,12,11,238.0,0.413,9.85
161212,2016,12,12,239.0,0.32,9.13
161213,2016,12,13,245.0,0.32,10.64
161216,2016,12,16,243.0,0.567,9.16
161217,2016,12,17,243.0,0.382,9.24
161220,2016,12,20,245.0,0.444,10.84
161221,2016,12,21,243.0,0.505,9.71
170103,2017,1,3,245.0,0.444,9.49
170105,2017,1,5,243.0,0.536,10.2
170109,2017,1,9,250.0,0.444,10.4
170111,2017,1,11,256.0,0.444,9.22
170112,2017,1,12,243.0,0.475,10.04
170113,2017,1,13,244.0,0.752,10.38
170119,2017,1,19,243.0,0.567,9.69
170121,2017,1,21,243.0,0.444,9.11
170122,2017,1,22,245.0,0.32,9.15
170123,2017,1,23,243.0,0.382,10.35
170124,2017,1,24,242.0,0.382,10.82
170130,2017,1,30,243.0,0.382,9.28
170201,2017,2,1,238.0,0.475,9.83
170202,2017,2,2,241.0,0.505,9.21
170207,2017,2,7,248.0,0.382,10.28
170209,2017,2,9,248.0,0.567,9.03
170210,2017,2,10,249.0,0.629,10.72
170211,2017,2,11,246.0,0.629,9.81
170212,2017,2,12,253.0,0.629,9.4
170217,2017,2,17,246.0,0.567,9.7
170218,2017,2,18,250.0,0.382,10.98
170220,2017,2,20,245.0,0.351,9.99
170221,2017,2,21,244.0,0.196,10.15
170222,2017,2,22,245.0,0.258,9.44
170223,2017,2,23,249.0,0.32,9.16
170224,2017,2,24,245.0,0.258,10.89
170227,2017,2,27,250.0,0.32,9.24
170318,2017,3,18,264.0,0.444,10.28
170320,2017,3,20,252.0,0.505,9.31
170321,2017,3,21,253.0,0.505,9.66
170322,2017,3,22,249.0,0.505,9.24
170324,2017,3,24,259.0,0.567,9.1
170327,2017,3,27,266.0,0.567,9.96
170329,2017,3,29,255.0,0.444,10.67
170330,2017,3,30,252.0,0.444,9.61
170331,2017,3,31,256.0,0.382,9.54
170401,2017,4,1,258.0,0.382,10.9
170402,2017,4,2,259.0,0.444,10.3
170403,2017,4,3,260.0,0.382,9.72
170405,2017,4,5,257.0,0.382,10.15
170419,2017,4,19,259.0,0.382,10.65
170420,2017,4,20,258.0,0.505,9.48
170421,2017,4,21,266.0,0.505,10.24
170425,2017,4,25,262.0,0.382,10.96
170426,2017,4,26,264.0,0.32,10.63
170427,2017,4,27,258.0,0.629,10.3
170428,2017,4,28,258.0,0.567,9.22
170430,2017,4,30,261.0,0.444,9.35
170501,2017,5,1,256.0,0.444,9.96
170503,2017,5,3,249.0,0.629,9.35
170505,2017,5,5,265.0,0.444,9.33
170506,2017,5,6,261.0,0.444,9.82
170514,2017,5,14,265.0,0.567,9.65
170618,2017,6,18,260.0,0.382,10.52
170723,2017,7,23,265.0,0.567,10.12
170724,2017,7,24,261.0,0.567,9.74
170728,2017,7,28,268.0,0.567,10.26
170729,2017,7,29,269.0,0.629,9.04
170730,2017,7,30,273.0,0.567,9.24
170812,2017,8,12,265.0,0.444,10.38
170813,2017,8,13,270.0,0.444,10.64
170814,2017,8,14,271.0,0.629,9.28
170815,2017,8,15,273.0,0.629,9.02
170816,2017,8,16,265.0,0.629,9.42
170818,2017,8,18,268.0,0.505,10.11
170819,2017,8,19,272.0,0.505,10.01
170823,2017,8,23,268.0,0.382,10.68
170830,2017,8,30,261.0,0.382,10.07
170908,2017,9,8,259.0,0.32,9.71
170912,2017,9,12,275.0,0.382,9.1
170913,2017,9,13,272.0,0.444,9.42
170914,2017,9,14,267.0,0.444,10.37
170915,2017,9,15,265.0,0.444,9.09
171006,2017,10,6,259.0,0.258,9.99
171007,2017,10,7,262.0,0.32,9.41
171008,2017,10,8,260.0,0.32,10.85
171009,2017,10,9,269.0,0.382,10.55
171017,2017,10,17,261.0,0.041,9.47
171018,2017,10,18,261.0,0.134,9.64
171023,2017,10,23,260.0,0.258,10.74
171025,2017,10,25,260.0,0.134,9.43
171026,2017,10,26,249.0,0.134,9.61
171028,2017,10,28,264.0,0.134,10.03
171029,2017,10,29,259.0,0.196,9.83
171030,2017,10,30,255.0,0.196,9.88
171101,2017,11,1,249.0,0.413,9.96
171103,2017,11,3,254.0,0.413,9.91
171105,2017,11,5,249.0,0.32,10.51
171106,2017,11,6,251.0,0.258,10.99
171107,2017,11,7,249.0,0.196,10.79
171115,2017,11,15,253.0,0.32,10.59
171118,2017,11,18,248.0,0.196,10.79
171119,2017,11,19,243.0,0.196,10.82
171120,2017,11,20,246.0,0.196,10.72
171121,2017,11,21,249.0,0.196,9.59
171122,2017,11,22,249.0,0.134,10.41
171123,2017,11,23,249.0,0.134,10.46
171124,2017,11,24,250.0,0.134,10.01
171125,2017,11,25,244.0,0.165,9.98
171126,2017,11,26,247.0,0.196,10.33
171130,2017,11,30,249.0,0.32,10.46
171210,2017,12,10,248.0,0.134,10.15
171212,2017,12,12,245.0,0.444,10.57
171224,2017,12,24,251.0,0.227,10.28
180108,2018,1,8,243.0,0.196,10.16
180110,2018,1,10,243.0,0.258,10.35
180111,2018,1,11,252.0,0.258,9.79
180112,2018,1,12,249.0,0.165,9.92
180113,2018,1,13,252.0,0.196,9.65
180115,2018,1,15,243.0,0.382,10.8
180119,2018,1,19,251.0,0.413,10.18
180120,2018,1,20,240.0,0.382,9.14
180211,2018,2,11,245.0,0.351,10.09
180302,2018,3,2,255.0,0.505,10.44
180304,2018,3,4,251.0,0.629,10.92
180307,2018,3,7,255.0,0.413,9.99
180310,2018,3,10,253.0,0.444,10.52
180311,2018,3,11,256.0,0.505,9.98
180317,2018,3,17,257.0,0.444,10.18
180319,2018,3,19,259.0,0.444,10.25
180325,2018,3,25,256.0,0.752,10.66
180329,2018,3,29,254.0,0.444,9.65
180330,2018,3,30,252.0,0.567,9.73
180331,2018,3,31,254.0,0.567,9.96
180401,2018,4,1,261.0,0.567,9.14
180406,2018,4,6,267.0,0.629,10.01
180408,2018,4,8,265.0,0.629,9.42
180413,2018,4,13,264.0,0.505,10.26
180414,2018,4,14,258.0,0.567,9.63
180415,2018,4,15,270.0,0.382,10.46
180416,2018,4,16,258.0,0.567,10.26
180417,2018,4,17,262.0,0.691,10.79
180418,2018,4,18,265.0,0.752,10.16
180501,2018,5,1,266.0,0.752,9.34
180508,2018,5,8,258.0,0.629,9.72
180516,2018,5,16,261.0,0.752,10.89
180517,2018,5,17,265.0,0.691,10.81
180518,2018,5,18,261.0,0.814,9.47
180525,2018,5,25,261.0,0.691,10.82
180526,2018,5,26,277.0,0.629,10.08
180527,2018,5,27,278.0,0.629,10.76
180528,2018,5,28,268.0,0.691,10.29
180529,2018,5,29,268.0,0.752,10.22
180530,2018,5,30,270.0,0.814,10.31
180531,2018,5,31,266.0,0.938,10.15
180602,2018,6,2,268.0,0.691,10.43
180604,2018,6,4,270.0,0.876,9.41
180605,2018,6,5,266.0,0.691,9.12
180606,2018,6,6,260.0,0.691,10.05
180607,2018,6,7,259.0,0.814,10.87
180623,2018,6,23,264.0,0.752,10.27
180628,2018,6,28,270.0,0.691,9.56
180629,2018,6,29,268.0,0.629,9.11
180701,2018,7,1,280.0,0.629,10.8
180711,2018,7,11,271.0,0.505,10.81
180712,2018,7,12,269.0,0.567,9.58
180715,2018,7,15,271.0,0.567,10.5
180716,2018,7,16,266.0,0.691,10.51
180717,2018,7,17,267.0,0.505,10.67
180718,2018,7,18,265.0,0.567,10.1
180719,2018,7,19,269.0,0.629,9.15
180720,2018,7,20,275.0,0.567,10.25
180721,2018,7,21,269.0,0.567,9.48
180722,2018,7,22,262.0,0.567,9.48
180723,2018,7,23,272.0,0.382,9.95
180728,2018,7,28,269.0,0.691,9.88
180801,2018,8,1,271.0,0.567,9.9
180803,2018,8,3,273.0,0.505,10.23
180810,2018,8,10,273.0,0.505,10.54
180814,2018,8,14,280.0,0.505,10.96
180815,2018,8,15,284.0,0.505,10.6
180816,2018,8,16,282.0,0.567,9.5
180817,2018,8,17,268.0,0.567,10.56
180818,2018,8,18,273.0,0.505,10.49
180819,2018,8,19,276.0,0.505,9.74
180820,2018,8,20,272.0,0.505,10.92
180821,2018,8,21,276.0,0.505,9.64
180822,2018,8,22,272.0,0.505,10.17
180823,2018,8,23,268.0,0.444,10.63
180824,2018,8,24,276.0,0.505,9.81
180825,2018,8,25,273.0,0.505,9.82
180826,2018,8,26,277.0,0.505,9.85
180827,2018,8,27,272.0,0.505,10.91
180828,2018,8,28,281.0,0.567,9.28
180831,2018,8,31,271.0,0.505,11.0
180901,2018,9,1,277.0,0.567,9.49
180925,2018,9,25,266.0,0.444,9.66
181009,2018,10,9,259.0,0.444,10.02
181027,2018,10,27,248.0,0.382,10.96
181028,2018,10,28,250.0,0.382,10.55
181030,2018,10,30,259.0,0.413,10.16
181103,2018,11,3,249.0,0.444,9.2
181106,2018,11,6,252.0,0.382,9.64
181107,2018,11,7,253.0,0.505,10.5
181114,2018,11,14,253.0,0.258,9.3
181116,2018,11,16,252.0,0.258,10.73
181124,2018,11,24,249.0,0.567,10.45
181126,2018,11,26,249.0,0.382,9.97
181130,2018,11,30,247.0,0.413,10.28
181201,2018,12,1,245.0,0.351,9.7
181202,2018,12,2,255.0,0.32,9.62
181210,2018,12,10,245.0,0.444,9.39
181213,2018,12,13,244.0,0.227,10.06
181214,2018,12,14,242.0,0.196,9.23
181215,2018,12,15,244.0,0.258,9.13
181216,2018,12,16,242.0,0.444,9.84
181219,2018,12,19,245.0,0.32,9.55
181220,2018,12,20,258.0,0.289,10.0
181221,2018,12,21,259.0,0.258,10.81
181222,2018,12,22,250.0,0.196,9.8
181223,2018,12,23,246.0,0.258,9.49
181227,2018,12,27,236.0,0.444,9.22
181228,2018,12,28,245.0,0.444,9.04
190103,2019,1,3,234.0,0.382,9.62
190104,2019,1,4,243.0,0.382,10.34
190105,2019,1,5,232.0,0.382,10.12
190112,2019,1,12,240.0,0.382,9.69
190119,2019,1,19,246.0,0.536,10.33
190120,2019,1,20,243.0,0.32,10.83
190121,2019,1,21,248.0,0.382,10.33
190124,2019,1,24,240.0,0.382,9.29
190127,2019,1,27,243.0,0.382,10.16
190128,2019,1,28,246.0,0.382,10.76
190207,2019,2,7,242.0,0.66,10.01
190213,2019,2,13,239.0,0.567,9.15
190215,2019,2,15,245.0,0.629,9.41
190216,2019,2,16,238.0,0.629,9.67
190217,2019,2,17,241.0,0.722,10.12
190224,2019,2,24,242.0,0.629,9.07
190226,2019,2,26,250.0,0.629,11.0
190227,2019,2,27,247.0,0.691,10.69
190313,2019,3,13,251.0,0.629,10.75
190314,2019,3,14,251.0,0.505,10.54
190323,2019,3,23,254.0,0.691,10.82
190330,2019,3,30,267.0,0.691,10.28
190404,2019,4,4,257.0,0.752,10.34
190406,2019,4,6,258.0,0.567,10.75
190407,2019,4,7,263.0,0.629,10.12
190409,2019,4,9,267.0,0.505,10.99
190410,2019,4,10,258.0,0.567,9.33
190411,2019,4,11,263.0,0.691,10.36
190413,2019,4,13,251.0,0.505,9.22
190414,2019,4,14,257.0,0.567,10.15
190418,2019,4,18,256.0,0.505,10.27
190419,2019,4,19,258.0,0.752,9.47
190420,2019,4,20,259.0,0.567,9.94
190421,2019,4,21,251.0,0.752,10.39
190425,2019,4,25,260.0,0.505,10.84
190427,2019,4,27,253.0,0.752,9.37
190501,2019,5,1,255.0,0.876,9.59
190518,2019,5,18,262.0,0.691,10.82
190601,2019,6,1,253.0,0.938,9.73
190606,2019,6,6,265.0,0.691,10.18
190608,2019,6,8,262.0,0.567,10.3
190609,2019,6,9,268.0,0.629,9.72
190614,2019,6,14,267.0,0.629,9.73
190615,2019,6,15,264.0,0.691,9.26
190701,2019,7,1,268.0,0.629,9.24
190706,2019,7,6,269.0,0.567,10.34
190708,2019,7,8,269.0,0.691,10.1
190709,2019,7,9,271.0,0.567,9.71
190719,2019,7,19,272.0,0.629,9.79
190720,2019,7,20,263.0,0.629,9.39
190721,2019,7,21,268.0,0.752,9.37
190725,2019,7,25,266.0,0.382,10.57
190729,2019,7,29,269.0,0.691,10.01
190731,2019,7,31,269.0,0.629,9.68
190801,2019,8,1,271.0,0.567,10.42
190802,2019,8,2,262.0,0.567,10.16
190807,2019,8,7,272.0,0.691,9.65
190808,2019,8,8,270.0,0.629,10.27
190809,2019,8,9,272.0,0.629,9.48
190810,2019,8,10,268.0,0.567,10.73
190811,2019,8,11,264.0,0.567,10.74
190812,2019,8,12,268.0,0.567,10.5
190813,2019,8,13,261.0,0.567,10.1
190814,2019,8,14,272.0,0.691,9.44
190815,2019,8,15,274.0,0.629,9.28
190816,2019,8,16,272.0,0.629,9.94
190817,2019,8,17,273.0,0.629,10.22
190818,2019,8,18,284.0,0.691,9.77
190819,2019,8,19,275.0,0.567,10.18
190820,2019,8,20,281.0,0.691,10.74
190826,2019,8,26,276.0,0.567,9.62
190827,2019,8,27,275.0,0.629,10.52
190829,2019,8,29,265.0,0.567,9.96
191005,2019,10,5,265.0,0.258,9.51
191013,2019,10,13,261.0,0.505,9.05
191018,2019,10,18,267.0,0.413,10.07
191019,2019,10,19,259.0,0.444,9.79
191114,2019,11,14,255.0,0.32,9.98
191116,2019,11,16,243.0,0.32,10.63
191119,2019,11,19,256.0,0.444,9.54
191122,2019,11,22,256.0,0.444,10.03
191124,2019,11,24,242.0,0.382,10.78
191125,2019,11,25,254.0,0.289,9.91
191130,2019,11,30,243.0,0.382,10.51
191202,2019,12,2,245.0,0.32,10.5
191203,2019,12,3,246.0,0.382,10.44
191204,2019,12,4,245.0,0.382,9.54
191205,2019,12,5,243.0,0.382,9.93
191208,2019,12,8,246.0,0.475,10.02
191209,2019,12,9,248.0,0.444,9.52
191213,2019,12,13,245.0,0.258,10.36
191214,2019,12,14,247.0,0.32,9.86
191215,2019,12,15,245.0,0.32,10.09
191222,2019,12,22,245.0,0.258,9.31
191223,2019,12,23,245.0,0.258,9.67
191224,2019,12,24,237.0,0.444,9.64
191230,2019,12,30,246.0,0.382,9.36
200104,2020,1,4,251.0,0.258,9.48
200105,2020,1,5,243.0,0.258,9.1
200106,2020,1,6,253.0,0.258,9.1
200107,2020,1,7,243.0,0.258,9.56
200111,2020,1,11,247.0,0.196,9.06
200114,2020,1,14,243.0,0.629,10.85
200123,2020,1,23,243.0,0.382,10.04
200127,2020,1,27,245.0,0.444,9.02
200129,2020,1,29,247.0,0.32,10.3
200206,2020,2,6,245.0,0.413,10.0
200207,2020,2,7,252.0,0.32,9.62
200208,2020,2,8,245.0,0.444,10.33
200224,2020,2,24,245.0,0.598,10.06
200227,2020,2,27,255.0,0.444,9.8
200302,2020,3,2,254.0,0.598,9.97
200318,2020,3,18,254.0,0.876,9.58
200323,2020,3,23,262.0,0.752,10.28
200325,2020,3,25,254.0,0.691,10.99
200412,2020,4,12,258.0,0.382,10.39
200413,2020,4,13,266.0,0.567,9.78
