Date,year,month,day,ozone,AOD,RD
150728,2015,7,28,260.567,0.429,10.2
150729,2015,7,29,255.9,0.522,10.36
150730,2015,7,30,252.612,0.383,10.7
150802,2015,8,2,252.322,0.383,9.85
150804,2015,8,4,263.9,0.476,10.26
150805,2015,8,5,254.767,0.476,9.63
150806,2015,8,6,261.933,0.522,10.15
150807,2015,8,7,265.2,0.429,9.88
150808,2015,8,8,253.144,0.476,10.14
150809,2015,8,9,256.578,0.429,10.14
150810,2015,8,10,248.578,0.429,10.16
150811,2015,8,11,251.8,0.429,10.16
150816,2015,8,16,256.867,0.337,9.82
150818,2015,8,18,255.767,0.476,9.35
150821,2015,8,21,257.033,0.383,10.65
150823,2015,8,23,254.878,0.383,10.56
150827,2015,8,27,261.333,0.337,9.73
150828,2015,8,28,260.74,0.197,10.59
150829,2015,8,29,262.033,0.29,9.63
150831,2015,8,31,251.075,0.383,10.82
150901,2015,9,1,264.533,0.383,10.08
151011,2015,10,11,254.9,0.29,10.57
151012,2015,10,12,257.056,0.476,9.04
151014,2015,10,14,254.267,0.29,9.86
151015,2015,10,15,269.689,0.476,9.04
151026,2015,10,26,263.111,0.057,10.34
151027,2015,10,27,270.122,0.243,9.83
151028,2015,10,28,275.811,0.15,10.32
151102,2015,11,2,276.656,0.057,10.3
151122,2015,11,22,263.044,0.243,10.62
151123,2015,11,23,263.67,0.243,9.8
151124,2015,11,24,274.133,0.337,9.66
151203,2015,12,3,268.233,0.243,9.32
151204,2015,12,4,263.756,0.197,10.42
151209,2015,12,9,259.075,0.29,10.55
151210,2015,12,10,270.133,0.197,10.57
151211,2015,12,11,260.071,0.755,10.45
151214,2015,12,14,257.989,0.197,9.39
151216,2015,12,16,263.933,0.197,10.85
151224,2015,12,24,257.011,0.337,10.52
151225,2015,12,25,259.075,0.429,9.16
151228,2015,12,28,281.589,0.197,10.27
160107,2016,1,7,250.444,0.15,10.7
160109,2016,1,9,248.0,0.197,9.94
160110,2016,1,10,257.936,0.197,9.9
160111,2016,1,11,270.933,0.337,10.07
160112,2016,1,12,243.486,0.755,9.98
160115,2016,1,15,250.311,0.197,9.88
160116,2016,1,16,252.6,0.197,9.51
160117,2016,1,17,240.278,0.197,10.82
160118,2016,1,18,247.156,0.29,10.8
160119,2016,1,19,257.936,0.243,10.56
160120,2016,1,20,256.533,0.337,10.54
160121,2016,1,21,255.878,0.29,9.76
160122,2016,1,22,256.487,0.243,9.4
160123,2016,1,23,246.578,0.243,9.84
160124,2016,1,24,245.878,0.29,9.62
160128,2016,1,28,239.2,0.15,10.37
160129,2016,1,29,257.289,0.337,9.37
160131,2016,1,31,251.267,0.15,9.88
160201,2016,2,1,255.244,0.15,10.31
160202,2016,2,2,244.822,0.29,9.46
160203,2016,2,3,254.078,0.197,10.35
160204,2016,2,4,257.925,0.243,9.65
160206,2016,2,6,246.256,0.197,10.78
160210,2016,2,10,256.122,0.29,9.34
160211,2016,2,11,257.925,0.29,9.27
160212,2016,2,12,273.3,0.197,9.83
160213,2016,2,13,258.4,0.29,10.53
160214,2016,2,14,262.211,0.29,9.86
160215,2016,2,15,254.5,0.197,10.83
160216,2016,2,16,259.0,0.383,10.21
160219,2016,2,19,256.822,0.476,9.12
160223,2016,2,23,258.067,0.197,10.78
160225,2016,2,25,249.822,0.29,9.4
160229,2016,2,29,241.733,0.429,10.51
160301,2016,3,1,252.722,0.383,10.02
160302,2016,3,2,249.911,0.476,10.27
160303,2016,3,3,244.9,0.197,10.56
160312,2016,3,12,243.6,0.243,10.13
160313,2016,3,13,247.889,0.104,9.57
160322,2016,3,22,251.478,0.29,10.55
160323,2016,3,23,258.548,0.197,10.36
160327,2016,3,27,241.0,0.29,10.63
160403,2016,4,3,247.133,0.383,9.31
160404,2016,4,4,249.344,0.337,10.17
160405,2016,4,5,256.311,0.476,9.63
160417,2016,4,17,241.2,0.429,9.91
160421,2016,4,21,252.767,0.383,10.61
160424,2016,4,24,255.25,0.429,10.1
160425,2016,4,25,255.833,0.337,10.07
160426,2016,4,26,248.2,0.476,10.09
160427,2016,4,27,250.9,0.337,10.04
160428,2016,4,28,246.967,0.522,10.33
160430,2016,4,30,247.544,0.383,9.9
160504,2016,5,4,251.556,0.476,9.51
160506,2016,5,6,250.8,0.337,10.1
160516,2016,5,16,244.122,0.429,10.36
160517,2016,5,17,248.554,0.569,9.89
160614,2016,6,14,252.237,0.569,10.96
160622,2016,6,22,247.078,0.429,10.27
160706,2016,7,6,249.657,0.569,9.17
160707,2016,7,7,253.678,0.569,9.55
160708,2016,7,8,252.156,0.615,9.95
160709,2016,7,9,252.767,0.569,10.6
160714,2016,7,14,257.467,0.476,10.57
160716,2016,7,16,250.225,0.476,10.19
160717,2016,7,17,259.233,0.569,9.57
160722,2016,7,22,257.829,0.522,9.96
160723,2016,7,23,254.078,0.476,10.73
160724,2016,7,24,254.467,0.476,10.72
160802,2016,8,2,263.5,0.476,9.36
160803,2016,8,3,261.433,0.476,9.38
160804,2016,8,4,260.9,0.476,10.39
160823,2016,8,23,264.643,0.337,10.05
160825,2016,8,25,257.867,0.476,10.49
160826,2016,8,26,267.233,0.476,10.26
160908,2016,9,8,271.557,0.383,9.75
160909,2016,9,9,268.222,0.476,10.46
160910,2016,9,10,261.9,0.429,10.32
160912,2016,9,12,271.6,0.429,9.99
160919,2016,9,19,269.578,0.383,9.41
160920,2016,9,20,265.056,0.476,9.45
160921,2016,9,21,270.756,0.29,10.02
160922,2016,9,22,267.836,0.429,10.48
160923,2016,9,23,284.933,0.476,9.02
161004,2016,10,4,268.514,0.383,9.72
161011,2016,10,11,265.189,0.383,10.06
161012,2016,10,12,259.967,0.29,10.96
161018,2016,10,18,263.533,0.29,10.72
161029,2016,10,29,258.656,0.29,10.28
161031,2016,10,31,239.567,0.29,10.87
161101,2016,11,1,257.989,0.476,9.0
161115,2016,11,15,254.633,0.197,10.1
161116,2016,11,16,244.911,0.243,9.48
161117,2016,11,17,261.444,0.429,10.26
161118,2016,11,18,263.67,0.29,9.26
161120,2016,11,20,263.4,0.197,10.03
161121,2016,11,21,257.9,0.29,9.05
161128,2016,11,28,256.489,0.15,9.52
161130,2016,11,30,248.222,0.15,9.42
161201,2016,12,1,258.989,0.29,9.8
161206,2016,12,6,254.389,0.104,9.26
161207,2016,12,7,245.825,0.197,9.08
161211,2016,12,11,259.075,0.383,9.66
161212,2016,12,12,274.333,0.243,10.64
161213,2016,12,13,256.943,0.29,10.28
161216,2016,12,16,250.711,0.522,9.72
161217,2016,12,17,253.178,0.337,9.57
161220,2016,12,20,259.075,0.429,9.96
161221,2016,12,21,254.333,0.476,9.53
170103,2017,1,3,245.922,0.383,10.69
170105,2017,1,5,257.936,0.522,9.47
170109,2017,1,9,279.256,0.429,9.38
170111,2017,1,11,253.833,0.383,10.4
170112,2017,1,12,257.936,0.429,10.37
170113,2017,1,13,280.9,0.709,10.58
170119,2017,1,19,254.344,0.522,10.2
170121,2017,1,21,257.936,0.383,10.08
170122,2017,1,22,254.267,0.243,10.7
170123,2017,1,23,251.6,0.383,9.11
170124,2017,1,24,256.05,0.383,9.4
170130,2017,1,30,252.343,0.337,9.58
170201,2017,2,1,252.678,0.429,10.32
170202,2017,2,2,256.722,0.429,10.76
170207,2017,2,7,261.7,0.337,10.58
170209,2017,2,9,258.275,0.522,9.33
170210,2017,2,10,261.156,0.615,9.93
170211,2017,2,11,250.622,0.569,10.87
170212,2017,2,12,252.3,0.569,10.47
170217,2017,2,17,258.778,0.522,10.14
170218,2017,2,18,252.433,0.383,9.6
170220,2017,2,20,242.367,0.29,10.81
170221,2017,2,21,272.222,0.15,10.14
170222,2017,2,22,257.925,0.197,10.08
170223,2017,2,23,265.967,0.243,10.34
170224,2017,2,24,256.0,0.243,10.12
170227,2017,2,27,259.278,0.243,10.39
170318,2017,3,18,275.733,0.429,9.54
170320,2017,3,20,270.089,0.476,9.07
170321,2017,3,21,256.778,0.476,9.43
170322,2017,3,22,264.256,0.429,10.34
170324,2017,3,24,250.444,0.476,10.96
170327,2017,3,27,273.7,0.522,10.2
170329,2017,3,29,265.637,0.429,9.83
170330,2017,3,30,271.233,0.383,10.19
170331,2017,3,31,258.548,0.337,9.76
170401,2017,4,1,263.711,0.383,9.73
170402,2017,4,2,255.25,0.429,9.7
170403,2017,4,3,282.333,0.337,9.82
170405,2017,4,5,267.333,0.337,10.28
170419,2017,4,19,274.067,0.383,9.41
170420,2017,4,20,258.4,0.476,9.13
170421,2017,4,21,260.078,0.476,10.13
170425,2017,4,25,241.667,0.383,9.94
170426,2017,4,26,258.678,0.29,10.3
170427,2017,4,27,255.25,0.615,9.73
170428,2017,4,28,260.1,0.476,10.83
170430,2017,4,30,253.2,0.383,10.02
170501,2017,5,1,249.156,0.383,10.64
170503,2017,5,3,251.167,0.569,10.05
170505,2017,5,5,264.633,0.383,10.01
170506,2017,5,6,249.743,0.383,10.49
170514,2017,5,14,254.933,0.522,10.0
170618,2017,6,18,251.622,0.383,9.51
170723,2017,7,23,254.477,0.569,9.07
170724,2017,7,24,290.833,0.522,9.85
170728,2017,7,28,262.767,0.569,9.1
170729,2017,7,29,263.167,0.569,9.86
170730,2017,7,30,259.1,0.476,10.88
170812,2017,8,12,261.111,0.429,9.79
170813,2017,8,13,256.378,0.429,10.06
170814,2017,8,14,265.4,0.569,9.99
170815,2017,8,15,269.067,0.569,9.73
170816,2017,8,16,259.933,0.569,10.14
170818,2017,8,18,256.967,0.476,9.87
170819,2017,8,19,261.889,0.476,9.89
170823,2017,8,23,256.367,0.383,9.56
170830,2017,8,30,265.211,0.337,10.18
170908,2017,9,8,264.856,0.29,9.48
170912,2017,9,12,265.422,0.29,10.73
170913,2017,9,13,264.267,0.383,10.14
170914,2017,9,14,260.089,0.429,9.65
170915,2017,9,15,270.9,0.383,9.81
171006,2017,10,6,267.444,0.197,10.61
171007,2017,10,7,271.638,0.29,9.16
171008,2017,10,8,266.811,0.29,10.58
171009,2017,10,9,273.0,0.383,9.38
171018,2017,10,18,275.556,0.104,9.27
171023,2017,10,23,254.25,0.243,10.06
171025,2017,10,25,261.733,0.104,9.17
171026,2017,10,26,262.4,0.104,9.23
171028,2017,10,28,280.7,0.104,9.76
171029,2017,10,29,265.529,0.15,9.96
171030,2017,10,30,274.078,0.15,10.02
171101,2017,11,1,261.944,0.383,9.83
171103,2017,11,3,266.122,0.383,9.78
171105,2017,11,5,263.67,0.29,10.22
171106,2017,11,6,267.5,0.243,10.25
171107,2017,11,7,265.889,0.197,9.37
171115,2017,11,15,265.722,0.29,10.45
171118,2017,11,18,254.156,0.197,9.43
171119,2017,11,19,259.967,0.197,9.47
171120,2017,11,20,260.844,0.197,9.35
171121,2017,11,21,263.67,0.15,9.9
171122,2017,11,22,272.067,0.104,9.95
171123,2017,11,23,263.533,0.104,10.15
171124,2017,11,24,265.813,0.104,9.7
171125,2017,11,25,261.778,0.104,10.77
171126,2017,11,26,258.244,0.15,10.62
171130,2017,11,30,264.043,0.29,10.29
171210,2017,12,10,268.312,0.104,9.7
171212,2017,12,12,252.022,0.429,9.69
171224,2017,12,24,262.967,0.197,9.95
180108,2018,1,8,257.936,0.15,10.32
180110,2018,1,10,249.344,0.243,9.54
180111,2018,1,11,253.663,0.197,10.72
180112,2018,1,12,264.2,0.104,10.83
180113,2018,1,13,245.367,0.15,10.11
180115,2018,1,15,257.936,0.383,9.5
180119,2018,1,19,258.733,0.383,9.85
180120,2018,1,20,259.989,0.337,9.44
180211,2018,2,11,249.644,0.29,10.94
180302,2018,3,2,241.711,0.476,10.3
180304,2018,3,4,258.548,0.615,10.23
180307,2018,3,7,260.3,0.383,9.74
180310,2018,3,10,256.556,0.429,9.88
180311,2018,3,11,244.611,0.476,9.85
180317,2018,3,17,254.067,0.383,10.94
180319,2018,3,19,257.489,0.382,10.99
180325,2018,3,25,255.044,0.755,9.34
180329,2018,3,29,258.548,0.383,10.35
180330,2018,3,30,264.7,0.522,9.97
180331,2018,3,31,251.467,0.522,10.33
180401,2018,4,1,260.043,0.476,10.84
180406,2018,4,6,262.833,0.569,10.85
180408,2018,4,8,272.967,0.569,10.14
180413,2018,4,13,257.822,0.476,10.02
180414,2018,4,14,255.25,0.522,9.87
180415,2018,4,15,254.867,0.383,9.34
180416,2018,4,16,251.256,0.569,9.08
180417,2018,4,17,255.775,0.662,10.66
180418,2018,4,18,257.789,0.755,9.05
180501,2018,5,1,256.2,0.709,9.58
180508,2018,5,8,264.333,0.569,10.42
180516,2018,5,16,248.554,0.755,9.66
180517,2018,5,17,253.5,0.662,10.56
180518,2018,5,18,244.578,0.755,10.34
180525,2018,5,25,242.157,0.662,10.7
180526,2018,5,26,252.844,0.569,10.9
180527,2018,5,27,246.333,0.615,10.28
180528,2018,5,28,249.367,0.662,10.17
180529,2018,5,29,249.644,0.755,9.12
180530,2018,5,30,259.5,0.801,9.68
180531,2018,5,31,242.422,0.941,9.01
180602,2018,6,2,248.5,0.662,10.31
180604,2018,6,4,240.537,0.848,9.29
180605,2018,6,5,248.144,0.662,9.01
180606,2018,6,6,239.867,0.662,9.92
180607,2018,6,7,246.278,0.801,10.24
180623,2018,6,23,249.467,0.755,9.16
180628,2018,6,28,247.411,0.662,9.44
180629,2018,6,29,247.933,0.569,9.93
180701,2018,7,1,263.433,0.615,10.22
180711,2018,7,11,262.233,0.476,10.67
180712,2018,7,12,245.257,0.522,9.94
180715,2018,7,15,252.389,0.569,9.44
180716,2018,7,16,248.422,0.662,10.38
180717,2018,7,17,264.033,0.476,10.44
180718,2018,7,18,249.978,0.522,10.34
180719,2018,7,19,254.477,0.569,9.96
180720,2018,7,20,259.5,0.569,9.18
180721,2018,7,21,252.556,0.522,9.81
180722,2018,7,22,249.571,0.522,9.7
180723,2018,7,23,249.422,0.337,10.18
180728,2018,7,28,248.157,0.662,9.75
180801,2018,8,1,253.133,0.522,10.25
180803,2018,8,3,256.167,0.476,9.99
180810,2018,8,10,253.778,0.476,10.43
180814,2018,8,14,269.156,0.476,10.73
180815,2018,8,15,261.178,0.476,10.48
180816,2018,8,16,253.456,0.522,9.86
180817,2018,8,17,264.867,0.569,9.37
180818,2018,8,18,279.667,0.476,10.14
180819,2018,8,19,262.567,0.476,9.63
180820,2018,8,20,260.74,0.476,10.8
180821,2018,8,21,262.067,0.476,9.41
180822,2018,8,22,259.622,0.476,9.93
180823,2018,8,23,265.357,0.429,10.06
180824,2018,8,24,270.067,0.476,9.57
180825,2018,8,25,252.744,0.476,9.59
180826,2018,8,26,266.078,0.476,9.61
180827,2018,8,27,260.74,0.476,10.67
180828,2018,8,28,281.4,0.476,10.96
180831,2018,8,31,277.344,0.476,10.75
180901,2018,9,1,268.178,0.522,9.86
180925,2018,9,25,268.544,0.383,10.41
181009,2018,10,9,286.656,0.383,10.67
181027,2018,10,27,273.311,0.383,9.53
181028,2018,10,28,269.467,0.383,9.11
181030,2018,10,30,269.689,0.383,9.87
181103,2018,11,3,279.6,0.383,9.95
181106,2018,11,6,271.678,0.337,9.93
181107,2018,11,7,266.444,0.476,10.35
181114,2018,11,14,250.456,0.197,10.19
181116,2018,11,16,278.9,0.243,9.83
181124,2018,11,24,263.67,0.522,10.81
181126,2018,11,26,233.644,0.337,10.48
181130,2018,11,30,243.489,0.383,10.11
181201,2018,12,1,259.075,0.29,10.7
181202,2018,12,2,266.5,0.29,9.46
181210,2018,12,10,259.075,0.383,10.43
181213,2018,12,13,272.371,0.197,9.74
181214,2018,12,14,267.556,0.15,9.56
181215,2018,12,15,251.244,0.197,10.1
181216,2018,12,16,259.089,0.383,10.91
181219,2018,12,19,265.357,0.29,9.22
181220,2018,12,20,261.278,0.243,10.34
181221,2018,12,21,241.256,0.243,10.13
181222,2018,12,22,251.878,0.15,10.3
181223,2018,12,23,255.756,0.197,10.49
181227,2018,12,27,262.467,0.383,10.3
181228,2018,12,28,253.8,0.383,10.09
190103,2019,1,3,273.533,0.337,9.96
190104,2019,1,4,251.014,0.337,10.69
190105,2019,1,5,267.344,0.337,10.27
190112,2019,1,12,258.3,0.337,10.02
190119,2019,1,19,276.567,0.522,9.31
190120,2019,1,20,250.9,0.29,10.5
190121,2019,1,21,270.244,0.337,10.64
190124,2019,1,24,259.844,0.337,9.61
190127,2019,1,27,257.936,0.337,10.47
190128,2019,1,28,266.233,0.383,9.22
190207,2019,2,7,267.333,0.615,10.35
190213,2019,2,13,266.967,0.522,9.44
190215,2019,2,15,271.35,0.569,10.16
190216,2019,2,16,260.067,0.569,10.58
190217,2019,2,17,247.478,0.709,9.36
190224,2019,2,24,258.378,0.569,9.93
190226,2019,2,26,265.389,0.615,10.28
190227,2019,2,27,266.656,0.662,10.4
190313,2019,3,13,263.867,0.615,10.06
190314,2019,3,14,268.733,0.476,10.29
190323,2019,3,23,258.548,0.662,10.69
190330,2019,3,30,257.978,0.662,10.13
190404,2019,4,4,265.85,0.755,9.05
190406,2019,4,6,253.544,0.569,9.54
190407,2019,4,7,256.178,0.569,10.85
190409,2019,4,9,270.533,0.476,10.74
190410,2019,4,10,253.1,0.476,11.0
190411,2019,4,11,257.622,0.662,10.25
190413,2019,4,13,256.611,0.429,10.39
190414,2019,4,14,260.4,0.522,10.4
190418,2019,4,18,267.7,0.476,9.95
190419,2019,4,19,261.522,0.709,9.83
190420,2019,4,20,266.4,0.522,10.18
190421,2019,4,21,255.067,0.755,9.15
190425,2019,4,25,269.7,0.476,10.62
190427,2019,4,27,258.844,0.709,9.63
190501,2019,5,1,259.344,0.848,9.34
190518,2019,5,18,250.278,0.662,10.68
190601,2019,6,1,240.767,0.894,10.11
190606,2019,6,6,242.633,0.662,10.06
190608,2019,6,8,245.478,0.569,9.14
190609,2019,6,9,244.089,0.569,10.55
190614,2019,6,14,251.911,0.569,10.43
190615,2019,6,15,251.333,0.662,9.02
190701,2019,7,1,250.644,0.569,9.95
190706,2019,7,6,254.477,0.569,9.3
190708,2019,7,8,241.044,0.662,9.97
190709,2019,7,9,250.025,0.522,10.05
190719,2019,7,19,255.678,0.569,10.61
190720,2019,7,20,284.867,0.569,10.1
190721,2019,7,21,254.178,0.709,9.74
190725,2019,7,25,252.9,0.383,9.45
190729,2019,7,29,254.477,0.662,9.88
190731,2019,7,31,246.514,0.569,10.5
190801,2019,8,1,256.6,0.569,9.36
190802,2019,8,2,252.822,0.522,10.38
190807,2019,8,7,260.74,0.662,9.53
190808,2019,8,8,257.667,0.615,9.67
190809,2019,8,9,262.133,0.569,10.33
190810,2019,8,10,253.986,0.569,9.54
190811,2019,8,11,254.933,0.569,9.67
190812,2019,8,12,243.722,0.569,9.42
190813,2019,8,13,251.567,0.569,9.05
190814,2019,8,14,260.74,0.662,9.33
190815,2019,8,15,268.533,0.569,10.11
190816,2019,8,16,249.5,0.569,10.79
190817,2019,8,17,255.289,0.615,9.62
190818,2019,8,18,248.456,0.662,9.75
190819,2019,8,19,255.711,0.569,9.12
190820,2019,8,20,259.989,0.662,10.62
190826,2019,8,26,256.175,0.522,9.98
190827,2019,8,27,262.067,0.615,9.9
190829,2019,8,29,258.567,0.522,10.31
191005,2019,10,5,268.011,0.197,10.14
191013,2019,10,13,259.6,0.429,10.42
191018,2019,10,18,282.767,0.383,9.8
191019,2019,10,19,264.4,0.383,10.62
191114,2019,11,14,264.35,0.29,9.7
191116,2019,11,16,245.222,0.29,10.46
191119,2019,11,19,268.767,0.383,10.5
191122,2019,11,22,256.033,0.429,9.21
191124,2019,11,24,260.711,0.383,9.3
191125,2019,11,25,294.578,0.243,10.1
191130,2019,11,30,263.875,0.337,10.84
191202,2019,12,2,242.889,0.29,10.34
191203,2019,12,3,258.044,0.383,9.08
191204,2019,12,4,259.075,0.337,10.04
191205,2019,12,5,272.989,0.337,10.09
191208,2019,12,8,246.933,0.429,10.57
191209,2019,12,9,261.044,0.383,10.57
191213,2019,12,13,259.075,0.243,9.54
191214,2019,12,14,258.667,0.29,9.55
191215,2019,12,15,257.2,0.29,9.75
191222,2019,12,22,253.033,0.197,10.31
191223,2019,12,23,257.156,0.197,10.68
191224,2019,12,24,237.578,0.383,10.7
191230,2019,12,30,251.533,0.337,9.88
200104,2020,1,4,251.011,0.197,10.47
200105,2020,1,5,257.936,0.197,9.92
200106,2020,1,6,262.933,0.197,10.06
200107,2020,1,7,243.1,0.197,10.53
200111,2020,1,11,260.067,0.15,9.38
200114,2020,1,14,257.936,0.615,10.11
200123,2020,1,23,257.014,0.337,10.36
200127,2020,1,27,259.944,0.383,9.97
200129,2020,1,29,257.356,0.29,10.01
200206,2020,2,6,257.925,0.383,9.72
200207,2020,2,7,270.7,0.29,9.34
200208,2020,2,8,248.4,0.429,9.57
200224,2020,2,24,257.743,0.569,9.77
200227,2020,2,27,249.467,0.383,10.61
200302,2020,3,2,258.548,0.569,9.7
200318,2020,3,18,258.548,0.848,9.43
200323,2020,3,23,248.267,0.755,9.22
200325,2020,3,25,258.548,0.662,10.72
200412,2020,4,12,248.914,0.383,9.36
200413,2020,4,13,251.333,0.522,10.14
