Date,year,month,day,ozone,AOD,RD
160211,2016,2,11,259.424,0.32,9.37
160215,2016,2,15,288.611,0.227,9.63
160216,2016,2,16,259.424,0.32,10.04
160218,2016,2,18,259.424,0.382,10.08
160219,2016,2,19,267.0,0.444,10.68
160312,2016,3,12,273.379,0.258,10.68
160313,2016,3,13,270.2,0.134,10.46
160321,2016,3,21,273.379,0.258,10.84
160322,2016,3,22,284.333,0.289,10.3
160323,2016,3,23,284.256,0.258,10.38
160324,2016,3,24,295.167,0.289,10.23
160327,2016,3,27,281.489,0.227,10.12
160403,2016,4,3,271.289,0.32,10.06
160404,2016,4,4,268.667,0.32,9.65
160405,2016,4,5,261.111,0.382,10.03
160417,2016,4,17,292.444,0.382,10.57
160421,2016,4,21,303.222,0.444,10.56
160426,2016,4,26,294.422,0.444,10.23
160427,2016,4,27,290.533,0.351,10.19
160428,2016,4,28,282.3,0.475,9.56
160430,2016,4,30,283.2,0.32,9.29
160501,2016,5,1,277.189,0.691,10.55
160506,2016,5,6,287.7,0.382,10.13
160510,2016,5,10,287.812,0.413,10.12
160606,2016,6,6,283.44,0.32,9.01
160607,2016,6,7,283.44,0.351,10.0
160608,2016,6,8,283.44,0.413,9.89
160609,2016,6,9,283.44,0.475,9.65
160610,2016,6,10,283.44,0.567,9.25
160613,2016,6,13,283.44,0.567,9.65
160614,2016,6,14,280.0,0.505,9.91
160615,2016,6,15,269.367,0.505,9.51
160617,2016,6,17,279.267,0.505,10.73
160618,2016,6,18,290.389,0.444,9.65
160619,2016,6,19,288.967,0.444,9.79
160622,2016,6,22,286.456,0.444,10.97
160703,2016,7,3,284.233,0.444,10.33
160705,2016,7,5,283.856,0.444,10.33
160706,2016,7,6,284.567,0.475,9.81
160707,2016,7,7,271.889,0.475,9.93
160708,2016,7,8,292.267,0.505,9.02
160709,2016,7,9,287.0,0.505,10.48
160711,2016,7,11,287.236,0.444,10.08
160712,2016,7,12,281.6,0.505,9.14
160713,2016,7,13,287.236,0.505,9.29
160714,2016,7,14,280.4,0.444,10.6
160715,2016,7,15,291.133,0.413,10.33
160716,2016,7,16,280.044,0.475,9.69
160717,2016,7,17,281.233,0.444,9.42
160723,2016,7,23,278.156,0.444,9.06
160724,2016,7,24,300.178,0.413,9.96
160731,2016,7,31,286.011,0.413,10.37
160802,2016,8,2,280.633,0.444,9.87
160803,2016,8,3,284.181,0.444,9.61
160804,2016,8,4,290.367,0.444,9.49
160805,2016,8,5,273.989,0.382,10.13
160823,2016,8,23,276.189,0.444,10.62
160908,2016,9,8,268.789,0.444,10.15
160909,2016,9,9,276.689,0.444,10.05
160912,2016,9,12,280.822,0.413,9.86
160917,2016,9,17,270.322,0.382,9.87
160920,2016,9,20,271.108,0.32,9.97
160921,2016,9,21,275.767,0.382,9.73
161005,2016,10,5,262.622,0.444,10.2
170207,2017,2,7,259.424,0.289,9.9
170218,2017,2,18,259.424,0.32,10.16
170307,2017,3,7,249.156,0.505,9.39
170315,2017,3,15,273.379,0.382,9.92
170316,2017,3,16,273.379,0.413,10.31
170318,2017,3,18,286.344,0.32,9.13
170320,2017,3,20,280.367,0.382,10.0
170321,2017,3,21,281.689,0.413,9.69
170322,2017,3,22,278.0,0.444,9.37
170325,2017,3,25,274.567,0.351,9.94
170327,2017,3,27,283.3,0.444,9.62
170330,2017,3,30,267.6,0.413,10.07
170331,2017,3,31,273.379,0.351,10.28
170401,2017,4,1,280.667,0.382,9.09
170402,2017,4,2,286.522,0.382,9.05
170403,2017,4,3,286.378,0.351,10.09
170404,2017,4,4,273.244,0.382,9.66
170405,2017,4,5,280.522,0.351,9.9
170408,2017,4,8,273.644,0.444,10.25
170409,2017,4,9,280.308,0.444,10.23
170419,2017,4,19,297.144,0.351,10.04
170420,2017,4,20,297.744,0.413,10.3
170421,2017,4,21,296.056,0.444,9.24
170422,2017,4,22,294.122,0.382,10.51
170426,2017,4,26,288.7,0.32,9.31
170427,2017,4,27,280.308,0.444,10.23
170428,2017,4,28,294.233,0.413,10.07
170430,2017,4,30,267.767,0.382,10.04
170501,2017,5,1,281.267,0.382,9.15
170502,2017,5,2,287.812,0.444,10.19
170503,2017,5,3,294.833,0.505,9.39
170504,2017,5,4,312.033,0.382,10.04
170505,2017,5,5,309.622,0.32,9.88
170506,2017,5,6,291.244,0.351,9.89
170511,2017,5,11,287.812,0.444,10.14
170514,2017,5,14,285.0,0.413,10.37
170515,2017,5,15,281.356,0.505,10.28
170525,2017,5,25,291.767,0.382,10.5
170608,2017,6,8,279.156,0.444,9.63
170610,2017,6,10,310.467,0.444,10.29
170611,2017,6,11,277.522,0.382,10.14
170612,2017,6,12,283.44,0.444,10.02
170515,2017,5,15,281.356,0.505,10.28
170617,2017,6,17,287.7,0.475,10.2
170618,2017,6,18,286.4,0.32,9.39
170619,2017,6,19,283.44,0.444,9.65
170621,2017,6,21,277.744,0.382,10.4
170623,2017,6,23,283.489,0.444,10.71
170628,2017,6,28,283.44,0.505,10.2
170629,2017,6,29,282.7,0.444,9.66
170630,2017,6,30,283.44,0.475,10.19
170703,2017,7,3,283.578,0.444,10.72
170704,2017,7,4,272.567,0.475,10.2
170717,2017,7,17,289.7,0.382,10.32
170721,2017,7,21,287.236,0.475,10.1
170722,2017,7,22,286.567,0.505,9.3
170724,2017,7,24,276.389,0.505,9.18
170728,2017,7,28,278.733,0.413,10.1
170730,2017,7,30,287.236,0.444,10.64
170801,2017,8,1,284.181,0.444,9.86
170812,2017,8,12,285.833,0.444,9.81
170813,2017,8,13,287.667,0.475,9.96
170815,2017,8,15,284.181,0.505,10.39
170816,2017,8,16,286.867,0.505,9.31
170819,2017,8,19,278.767,0.444,10.83
170823,2017,8,23,285.4,0.351,10.06
170824,2017,8,24,277.6,0.32,10.59
170908,2017,9,8,269.333,0.413,9.74
170910,2017,9,10,265.767,0.351,10.31
170911,2017,9,11,270.9,0.382,9.4
170912,2017,9,12,274.478,0.444,9.44
170913,2017,9,13,282.111,0.351,10.01
170914,2017,9,14,276.933,0.444,10.05
170915,2017,9,15,270.822,0.475,9.79
180308,2018,3,8,282.244,0.444,9.38
180310,2018,3,10,275.9,0.505,9.27
180317,2018,3,17,256.1,0.382,10.11
180319,2018,3,19,261.3,0.382,10.18
180320,2018,3,20,273.379,0.444,9.03
180323,2018,3,23,271.333,0.505,10.64
180330,2018,3,30,299.8,0.444,9.28
180331,2018,3,31,281.978,0.444,9.65
180401,2018,4,1,263.389,0.475,9.89
180402,2018,4,2,279.233,0.567,10.03
180406,2018,4,6,293.333,0.505,9.51
180407,2018,4,7,291.733,0.598,10.35
180408,2018,4,8,288.4,0.444,10.13
180414,2018,4,14,280.308,0.382,10.64
180415,2018,4,15,295.067,0.258,9.95
180416,2018,4,16,286.4,0.382,10.86
180417,2018,4,17,265.811,0.536,9.56
180425,2018,4,25,289.278,0.536,10.01
180501,2018,5,1,291.267,0.475,9.94
180506,2018,5,6,294.633,0.598,9.65
180508,2018,5,8,297.956,0.536,10.18
180509,2018,5,9,321.311,0.567,9.8
180511,2018,5,11,307.244,0.598,9.51
180512,2018,5,12,322.567,0.629,9.24
180517,2018,5,17,279.633,0.567,10.71
180518,2018,5,18,292.011,0.598,10.32
180519,2018,5,19,277.489,0.629,10.19
180525,2018,5,25,282.011,0.598,10.05
180526,2018,5,26,288.833,0.475,10.01
180527,2018,5,27,279.511,0.505,10.29
180528,2018,5,28,295.167,0.505,10.3
180529,2018,5,29,279.433,0.629,10.06
180530,2018,5,30,287.812,0.66,9.77
180531,2018,5,31,277.1,0.629,10.9
180602,2018,6,2,291.667,0.598,10.06
180603,2018,6,3,289.289,0.598,10.05
180605,2018,6,5,291.533,0.567,9.63
180606,2018,6,6,283.44,0.536,9.9
180607,2018,6,7,289.933,0.598,9.64
180623,2018,6,23,282.667,0.567,10.49
180624,2018,6,24,290.278,0.505,10.06
180629,2018,6,29,318.433,0.567,9.42
180702,2018,7,2,295.733,0.567,10.51
180704,2018,7,4,298.4,0.598,10.52
180706,2018,7,6,299.211,0.505,10.21
180710,2018,7,10,289.289,0.505,9.94
180711,2018,7,11,288.089,0.567,10.37
180715,2018,7,15,306.733,0.536,10.25
180717,2018,7,17,287.236,0.505,10.09
180718,2018,7,18,290.967,0.536,9.71
180719,2018,7,19,287.236,0.567,10.11
180720,2018,7,20,291.4,0.567,9.85
180721,2018,7,21,292.911,0.567,9.44
180722,2018,7,22,297.656,0.567,9.58
180723,2018,7,23,290.344,0.444,9.05
180726,2018,7,26,287.489,0.629,9.59
180728,2018,7,28,288.222,0.598,9.86
180729,2018,7,29,286.922,0.598,10.3
180730,2018,7,30,297.089,0.567,10.29
180801,2018,8,1,292.167,0.444,9.47
180802,2018,8,2,284.181,0.444,9.46
180803,2018,8,3,288.067,0.444,9.61
180804,2018,8,4,306.178,0.505,9.23
180808,2018,8,8,284.967,0.536,10.06
180810,2018,8,10,295.467,0.567,9.95
180814,2018,8,14,287.044,0.567,9.14
180815,2018,8,15,294.633,0.382,10.22
180816,2018,8,16,317.65,0.382,10.5
180817,2018,8,17,296.222,0.536,9.74
180818,2018,8,18,284.181,0.505,10.28
180819,2018,8,19,281.8,0.505,9.9
180820,2018,8,20,284.181,0.505,10.46
180821,2018,8,21,288.133,0.567,9.38
180822,2018,8,22,287.278,0.567,10.8
180823,2018,8,23,294.822,0.567,9.84
180824,2018,8,24,294.767,0.567,10.27
180825,2018,8,25,284.181,0.567,9.86
180826,2018,8,26,286.4,0.567,9.47
180827,2018,8,27,284.067,0.567,9.76
180828,2018,8,28,287.067,0.567,9.77
180831,2018,8,31,301.744,0.536,10.12
180921,2018,9,21,271.108,0.536,10.02
180925,2018,9,25,269.7,0.505,10.04
181103,2018,11,3,272.611,0.444,9.54
181106,2018,11,6,254.882,0.382,9.7
181107,2018,11,7,249.767,0.413,10.47
190302,2019,3,2,245.2,0.66,10.36
190310,2019,3,10,273.379,0.505,10.98
190313,2019,3,13,256.544,0.505,10.96
190323,2019,3,23,271.389,0.567,9.5
190324,2019,3,24,260.489,0.505,10.33
190403,2019,4,3,290.644,0.505,10.55
190406,2019,4,6,280.308,0.382,9.24
190409,2019,4,9,270.167,0.382,9.3
190410,2019,4,10,259.278,0.413,10.33
190411,2019,4,11,262.889,0.505,9.25
190413,2019,4,13,307.5,0.351,9.75
190414,2019,4,14,278.056,0.413,9.6
190418,2019,4,18,275.2,0.32,10.41
190419,2019,4,19,283.622,0.351,10.16
190420,2019,4,20,273.0,0.413,9.88
190421,2019,4,21,276.933,0.567,10.63
190424,2019,4,24,270.978,0.629,9.05
190425,2019,4,25,278.989,0.382,9.58
190426,2019,4,26,276.278,0.444,9.59
190427,2019,4,27,271.844,0.629,9.02
190501,2019,5,1,287.812,0.505,9.8
190508,2019,5,8,287.812,0.351,10.13
190513,2019,5,13,282.644,0.505,10.69
190517,2019,5,17,287.812,0.691,9.63
190518,2019,5,18,274.367,0.505,9.75
190519,2019,5,19,272.967,0.567,10.44
190521,2019,5,21,289.056,0.475,10.02
190522,2019,5,22,285.522,0.629,9.48
190529,2019,5,29,267.722,0.66,10.34
190606,2019,6,6,277.411,0.536,9.91
190607,2019,6,7,272.711,0.536,9.91
190608,2019,6,8,275.067,0.444,10.15
190609,2019,6,9,283.44,0.505,9.12
190613,2019,6,13,286.522,0.444,10.17
190614,2019,6,14,284.011,0.505,10.99
190615,2019,6,15,289.722,0.536,10.33
190618,2019,6,18,283.44,0.567,9.13
190628,2019,6,28,288.878,0.505,10.07
190629,2019,6,29,294.211,0.505,10.06
190706,2019,7,6,287.236,0.505,10.35
190707,2019,7,7,284.9,0.505,9.28
190709,2019,7,9,289.978,0.505,9.67
190718,2019,7,18,326.3,0.567,9.03
190719,2019,7,19,299.622,0.536,10.36
190720,2019,7,20,287.236,0.536,9.7
190721,2019,7,21,290.4,0.505,9.43
190725,2019,7,25,286.689,0.505,9.31
190730,2019,7,30,275.333,0.598,9.59
190731,2019,7,31,284.878,0.567,10.16
190801,2019,8,1,280.5,0.536,9.87
190802,2019,8,2,293.156,0.505,9.74
190807,2019,8,7,284.181,0.567,9.92
190808,2019,8,8,278.133,0.567,10.2
190809,2019,8,9,287.0,0.505,10.46
190810,2019,8,10,285.889,0.505,10.61
190811,2019,8,11,279.5,0.505,10.61
190812,2019,8,12,284.181,0.567,9.4
190813,2019,8,13,284.333,0.505,9.81
190814,2019,8,14,281.078,0.536,9.97
190815,2019,8,15,281.689,0.505,10.94
190816,2019,8,16,288.133,0.598,9.72
190817,2019,8,17,285.089,0.567,9.74
190818,2019,8,18,295.167,0.567,10.3
190826,2019,8,26,276.911,0.505,10.83
190827,2019,8,27,271.733,0.505,10.97
190829,2019,8,29,276.333,0.598,10.37
190902,2019,9,2,288.322,0.444,9.19
190908,2019,9,8,271.108,0.567,10.75
190915,2019,9,15,263.789,0.444,9.94
190916,2019,9,16,253.556,0.444,10.25
190918,2019,9,18,264.044,0.505,10.33
191005,2019,10,5,261.278,0.444,10.48
200324,2020,3,24,258.167,0.475,10.42
200325,2020,3,25,250.567,0.536,9.69
200326,2020,3,26,266.156,0.536,9.65
200402,2020,4,2,263.8,0.629,9.73
200412,2020,4,12,271.767,0.32,9.73
200413,2020,4,13,279.711,0.475,9.75
200420,2020,4,20,281.433,0.505,9.5
200421,2020,4,21,286.989,0.536,10.46
200424,2020,4,24,280.308,0.382,10.35
200501,2020,5,1,360.8,0.505,10.78
200502,2020,5,2,296.944,0.505,9.68
200504,2020,5,4,293.067,0.567,10.91
200515,2020,5,15,280.856,0.66,10.21
200517,2020,5,17,317.6,0.505,9.08
200518,2020,5,18,285.889,0.505,9.61
200603,2020,6,3,281.533,0.505,9.63
200606,2020,6,6,276.078,0.475,10.29
200607,2020,6,7,271.233,0.505,9.76
200608,2020,6,8,283.5,0.536,10.32
200612,2020,6,12,280.567,0.505,9.25
200613,2020,6,13,275.589,0.444,9.89
200614,2020,6,14,275.322,0.444,10.94
200615,2020,6,15,278.344,0.475,10.18
200619,2020,6,19,278.122,0.691,9.96
200622,2020,6,22,297.689,0.536,9.66
200623,2020,6,23,295.9,0.66,9.83
200625,2020,6,25,291.767,0.567,10.64
200703,2020,7,3,282.444,0.629,9.96
200704,2020,7,4,330.267,0.536,10.1
200705,2020,7,5,284.833,0.567,10.1
200707,2020,7,7,281.267,0.598,10.38
200709,2020,7,9,278.8,0.629,9.0
200710,2020,7,10,292.822,0.567,9.82
200711,2020,7,11,267.811,0.567,10.65
200712,2020,7,12,274.967,0.505,10.08
200713,2020,7,13,287.236,0.505,10.36
200714,2020,7,14,281.3,0.505,9.03
200715,2020,7,15,275.244,0.691,9.4
200716,2020,7,16,274.478,0.598,9.98
200717,2020,7,17,283.944,0.629,9.56
200802,2020,8,2,274.478,0.444,10.25
200803,2020,8,3,279.956,0.567,10.04
200804,2020,8,4,284.478,0.567,10.31
200805,2020,8,5,324.567,0.567,9.92
200809,2020,8,9,275.178,0.567,10.77
200811,2020,8,11,278.856,0.598,9.95
200813,2020,8,13,276.767,0.567,10.69
200814,2020,8,14,284.181,0.567,9.43
200815,2020,8,15,276.133,0.567,9.57
200816,2020,8,16,272.989,0.567,10.56
200820,2020,8,20,281.189,0.444,10.98
200821,2020,8,21,321.7,0.598,9.97
200822,2020,8,22,278.7,0.691,10.1
200823,2020,8,23,284.181,0.444,9.96
200828,2020,8,28,272.322,0.691,9.79
200830,2020,8,30,284.181,0.567,10.12
200831,2020,8,31,270.933,0.66,10.0
200920,2020,9,20,260.833,0.505,9.39
200921,2020,9,21,263.556,0.505,10.03
200922,2020,9,22,322.4,0.475,9.95
200923,2020,9,23,264.389,0.536,9.95
200924,2020,9,24,271.108,0.629,9.25
200925,2020,9,25,265.9,0.691,9.25
200926,2020,9,26,270.378,0.505,10.71
200927,2020,9,27,271.108,0.444,9.25
200930,2020,9,30,264.489,0.382,10.39
201001,2020,10,1,260.191,0.382,10.28
201002,2020,10,2,266.7,0.444,9.3
201005,2020,10,5,263.378,0.505,9.89
