Date,year,month,day,ozone,AOD,RD
170426,2017,4,26,288.7,0.444,9.77
170427,2017,4,27,280.308,0.629,10.58
170428,2017,4,28,294.233,0.629,9.01
170430,2017,4,30,267.767,0.567,9.46
170501,2017,5,1,281.267,0.505,10.54
170502,2017,5,2,287.812,0.629,10.54
170503,2017,5,3,294.833,0.691,10.49
170504,2017,5,4,312.033,0.567,9.46
170505,2017,5,5,309.622,0.444,10.32
170506,2017,5,6,291.244,0.505,9.88
170511,2017,5,11,287.812,0.629,10.5
170514,2017,5,14,285.0,0.629,9.32
170515,2017,5,15,281.356,0.752,9.56
170525,2017,5,25,291.767,0.567,10.05
170608,2017,6,8,279.156,0.629,9.99
170610,2017,6,10,310.467,0.629,10.65
170611,2017,6,11,277.522,0.567,9.68
170612,2017,6,12,283.44,0.629,10.26
170515,2017,5,15,281.356,0.752,9.56
170617,2017,6,17,287.7,0.691,9.94
170618,2017,6,18,286.4,0.444,9.84
170619,2017,6,19,283.44,0.629,9.88
170621,2017,6,21,277.744,0.567,9.83
170623,2017,6,23,283.489,0.691,9.16
170628,2017,6,28,283.44,0.752,9.47
170629,2017,6,29,282.7,0.629,9.9
170630,2017,6,30,283.44,0.691,9.96
170703,2017,7,3,283.578,0.691,9.17
170704,2017,7,4,272.567,0.691,9.96
170717,2017,7,17,289.7,0.567,9.86
170721,2017,7,21,287.236,0.691,9.86
170722,2017,7,22,286.567,0.691,10.38
170724,2017,7,24,276.389,0.691,10.39
170728,2017,7,28,278.733,0.629,9.03
170730,2017,7,30,287.236,0.629,10.88
170801,2017,8,1,284.181,0.629,10.1
170812,2017,8,12,285.833,0.629,10.05
170813,2017,8,13,287.667,0.691,9.73
170815,2017,8,15,284.181,0.752,9.65
170816,2017,8,16,286.867,0.691,10.42
170819,2017,8,19,278.767,0.691,9.12
170823,2017,8,23,285.4,0.505,10.06
170824,2017,8,24,277.6,0.505,9.3
170908,2017,9,8,269.333,0.567,10.6
170910,2017,9,10,265.767,0.505,10.19
170911,2017,9,11,270.9,0.505,10.74
170912,2017,9,12,274.478,0.629,9.69
170913,2017,9,13,282.111,0.505,9.87
170914,2017,9,14,276.933,0.629,10.32
170915,2017,9,15,270.822,0.691,9.41
180308,2018,3,8,282.244,0.629,9.67
180310,2018,3,10,275.9,0.691,10.38
180317,2018,3,17,256.1,0.567,9.35
180319,2018,3,19,261.3,0.567,9.4
180320,2018,3,20,273.379,0.629,9.3
180323,2018,3,23,271.333,0.752,9.71
180330,2018,3,30,299.8,0.629,9.53
180331,2018,3,31,281.978,0.629,9.9
180401,2018,4,1,263.389,0.691,9.51
180402,2018,4,2,279.233,0.814,10.04
180406,2018,4,6,293.333,0.691,10.64
180407,2018,4,7,291.733,0.876,9.68
180408,2018,4,8,288.4,0.629,10.37
180414,2018,4,14,280.308,0.567,10.04
180415,2018,4,15,295.067,0.382,9.61
180416,2018,4,16,286.4,0.567,10.26
180417,2018,4,17,265.811,0.752,10.17
180425,2018,4,25,289.278,0.752,10.63
180501,2018,5,1,291.267,0.691,9.69
180506,2018,5,6,294.633,0.876,9.02
180508,2018,5,8,297.956,0.752,10.81
180509,2018,5,9,321.311,0.814,9.93
180511,2018,5,11,307.244,0.876,9.01
180512,2018,5,12,322.567,0.876,10.25
180517,2018,5,17,279.633,0.814,10.72
180518,2018,5,18,292.011,0.876,9.82
180519,2018,5,19,277.489,0.938,9.03
180525,2018,5,25,282.011,0.876,9.54
180526,2018,5,26,288.833,0.691,9.77
180527,2018,5,27,279.511,0.752,9.43
180528,2018,5,28,295.167,0.752,9.56
180529,2018,5,29,279.433,0.876,10.94
180530,2018,5,30,287.812,0.938,10.18
180531,2018,5,31,277.1,0.938,9.74
180602,2018,6,2,291.667,0.876,9.55
180603,2018,6,3,289.289,0.876,9.56
180605,2018,6,5,291.533,0.814,9.64
180606,2018,6,6,283.44,0.752,10.52
180607,2018,6,7,289.933,0.876,9.14
180623,2018,6,23,282.667,0.814,10.48
180624,2018,6,24,290.278,0.752,9.34
180629,2018,6,29,318.433,0.814,9.41
180702,2018,7,2,295.733,0.814,10.64
180704,2018,7,4,298.4,0.876,10.01
180706,2018,7,6,299.211,0.752,9.36
180710,2018,7,10,289.289,0.752,9.09
180711,2018,7,11,288.089,0.814,10.38
180715,2018,7,15,306.733,0.752,10.86
180717,2018,7,17,287.236,0.752,9.24
180718,2018,7,18,290.967,0.752,10.32
180719,2018,7,19,287.236,0.814,10.25
180720,2018,7,20,291.4,0.814,9.97
180721,2018,7,21,292.911,0.814,9.42
180722,2018,7,22,297.656,0.814,9.7
180723,2018,7,23,290.344,0.629,9.4
180726,2018,7,26,287.489,0.876,10.48
180728,2018,7,28,288.222,0.876,9.35
180729,2018,7,29,286.922,0.876,9.78
180730,2018,7,30,297.089,0.814,10.29
180801,2018,8,1,292.167,0.629,9.71
180802,2018,8,2,284.181,0.629,9.71
180803,2018,8,3,288.067,0.629,9.85
180804,2018,8,4,306.178,0.691,10.33
180808,2018,8,8,284.967,0.752,10.68
180810,2018,8,10,295.467,0.814,9.95
180814,2018,8,14,287.044,0.814,9.15
180815,2018,8,15,294.633,0.567,9.63
180816,2018,8,16,317.65,0.567,9.92
180817,2018,8,17,296.222,0.752,10.23
180818,2018,8,18,284.181,0.752,9.41
180819,2018,8,19,281.8,0.752,9.15
180820,2018,8,20,284.181,0.752,9.7
180821,2018,8,21,288.133,0.814,9.38
180822,2018,8,22,287.278,0.814,10.81
180823,2018,8,23,294.822,0.814,9.83
180824,2018,8,24,294.767,0.814,10.27
180825,2018,8,25,284.181,0.814,9.86
180826,2018,8,26,286.4,0.814,9.58
180827,2018,8,27,284.067,0.814,9.75
180828,2018,8,28,287.067,0.814,9.78
180831,2018,8,31,301.744,0.752,10.76
180921,2018,9,21,271.108,0.752,10.56
180925,2018,9,25,269.7,0.752,9.07
181103,2018,11,3,272.611,0.629,9.54
181106,2018,11,6,254.882,0.505,10.97
181107,2018,11,7,249.767,0.598,9.99
190302,2019,3,2,245.2,0.938,10.66
190310,2019,3,10,273.379,0.752,9.85
190313,2019,3,13,256.544,0.752,9.99
190323,2019,3,23,271.389,0.814,9.51
190324,2019,3,24,260.489,0.752,9.41
190403,2019,4,3,290.644,0.752,9.53
190406,2019,4,6,280.308,0.505,10.55
190409,2019,4,9,270.167,0.505,10.71
190410,2019,4,10,259.278,0.629,9.25
190411,2019,4,11,262.889,0.691,10.36
190413,2019,4,13,307.5,0.505,9.63
190414,2019,4,14,278.056,0.567,10.43
190418,2019,4,18,275.2,0.505,9.03
190419,2019,4,19,283.622,0.505,10.16
190420,2019,4,20,273.0,0.567,10.6
190421,2019,4,21,276.933,0.814,10.62
190424,2019,4,24,270.978,0.876,9.93
190425,2019,4,25,278.989,0.505,10.96
190426,2019,4,26,276.278,0.629,9.92
190427,2019,4,27,271.844,0.876,9.9
190501,2019,5,1,287.812,0.691,10.9
190508,2019,5,8,287.812,0.505,10.12
190513,2019,5,13,282.644,0.752,9.83
190517,2019,5,17,287.812,0.969,10.41
190518,2019,5,18,274.367,0.691,10.82
190519,2019,5,19,272.967,0.814,10.44
190521,2019,5,21,289.056,0.691,9.78
190522,2019,5,22,285.522,0.876,10.37
190529,2019,5,29,267.722,0.938,10.73
190606,2019,6,6,277.411,0.752,10.64
190607,2019,6,7,272.711,0.752,10.63
190608,2019,6,8,275.067,0.629,10.52
190609,2019,6,9,283.44,0.691,10.32
190613,2019,6,13,286.522,0.629,10.52
190614,2019,6,14,284.011,0.752,10.14
190615,2019,6,15,289.722,0.752,10.94
190618,2019,6,18,283.44,0.814,9.24
190628,2019,6,28,288.878,0.752,9.22
190629,2019,6,29,294.211,0.752,9.22
190706,2019,7,6,287.236,0.752,9.61
190707,2019,7,7,284.9,0.691,10.36
190709,2019,7,9,289.978,0.691,10.77
190718,2019,7,18,326.3,0.814,9.16
190719,2019,7,19,299.622,0.752,10.98
190720,2019,7,20,287.236,0.752,10.32
190721,2019,7,21,290.4,0.691,10.53
190725,2019,7,25,286.689,0.691,10.4
190730,2019,7,30,275.333,0.876,9.09
190731,2019,7,31,284.878,0.814,10.14
190801,2019,8,1,280.5,0.752,10.49
190802,2019,8,2,293.156,0.691,10.83
190807,2019,8,7,284.181,0.814,10.04
190808,2019,8,8,278.133,0.814,10.19
190809,2019,8,9,287.0,0.752,9.6
190810,2019,8,10,285.889,0.752,9.74
190811,2019,8,11,279.5,0.752,9.88
190812,2019,8,12,284.181,0.814,9.41
190813,2019,8,13,284.333,0.691,10.92
190814,2019,8,14,281.078,0.752,10.59
190815,2019,8,15,281.689,0.752,10.07
190816,2019,8,16,288.133,0.876,9.23
190817,2019,8,17,285.089,0.814,9.74
190818,2019,8,18,295.167,0.814,10.31
190826,2019,8,26,276.911,0.752,9.94
190827,2019,8,27,271.733,0.752,10.09
190829,2019,8,29,276.333,0.876,9.85
190902,2019,9,2,288.322,0.629,9.55
190908,2019,9,8,271.108,0.814,10.75
190915,2019,9,15,263.789,0.629,10.18
190916,2019,9,16,253.556,0.629,10.5
190918,2019,9,18,264.044,0.752,9.4
191005,2019,10,5,261.278,0.629,10.59
200324,2020,3,24,258.167,0.691,10.03
200325,2020,3,25,250.567,0.752,10.21
200326,2020,3,26,266.156,0.752,10.3
200402,2020,4,2,263.8,0.876,10.68
200412,2020,4,12,271.767,0.444,10.2
200413,2020,4,13,279.711,0.691,9.51
200420,2020,4,20,281.433,0.691,10.61
200421,2020,4,21,286.989,0.814,9.08
200424,2020,4,24,280.308,0.567,9.76
200501,2020,5,1,360.8,0.752,9.93
200502,2020,5,2,296.944,0.691,10.88
200504,2020,5,4,293.067,0.876,9.03
200515,2020,5,15,280.856,0.938,10.58
200517,2020,5,17,317.6,0.691,10.18
200518,2020,5,18,285.889,0.691,10.7
200603,2020,6,3,281.533,0.691,10.7
200606,2020,6,6,276.078,0.691,10.06
200607,2020,6,7,271.233,0.752,9.03
200608,2020,6,8,283.5,0.752,10.93
200612,2020,6,12,280.567,0.691,10.33
200613,2020,6,13,275.589,0.629,10.13
200614,2020,6,14,275.322,0.691,9.28
200615,2020,6,15,278.344,0.691,9.94
200619,2020,6,19,278.122,0.969,10.74
200622,2020,6,22,297.689,0.752,10.28
200623,2020,6,23,295.9,0.938,10.22
200625,2020,6,25,291.767,0.814,10.76
200703,2020,7,3,282.444,0.876,10.86
200704,2020,7,4,330.267,0.752,10.72
200705,2020,7,5,284.833,0.814,10.22
200707,2020,7,7,281.267,0.876,9.88
200709,2020,7,9,278.8,0.876,10.02
200710,2020,7,10,292.822,0.814,9.82
200711,2020,7,11,267.811,0.814,10.78
200712,2020,7,12,274.967,0.752,9.22
200713,2020,7,13,287.236,0.752,9.63
200714,2020,7,14,281.3,0.691,10.23
200715,2020,7,15,275.244,0.969,10.2
200716,2020,7,16,274.478,0.876,9.47
200717,2020,7,17,283.944,0.876,10.46
200802,2020,8,2,274.478,0.629,10.49
200803,2020,8,3,279.956,0.814,10.17
200804,2020,8,4,284.478,0.814,10.31
200805,2020,8,5,324.567,0.814,9.93
200809,2020,8,9,275.178,0.814,10.76
200811,2020,8,11,278.856,0.876,9.3
200813,2020,8,13,276.767,0.814,10.81
200814,2020,8,14,284.181,0.814,9.43
200815,2020,8,15,276.133,0.814,9.71
200816,2020,8,16,272.989,0.814,10.56
200820,2020,8,20,281.189,0.691,9.4
200821,2020,8,21,321.7,0.876,9.45
200822,2020,8,22,278.7,0.969,10.8
200823,2020,8,23,284.181,0.629,10.32
200828,2020,8,28,272.322,0.969,10.6
200830,2020,8,30,284.181,0.814,10.12
200831,2020,8,31,270.933,0.938,10.41
200920,2020,9,20,260.833,0.691,10.47
200921,2020,9,21,263.556,0.752,9.08
200922,2020,9,22,322.4,0.691,9.55
200923,2020,9,23,264.389,0.752,10.5
200924,2020,9,24,271.108,0.876,10.1
200925,2020,9,25,265.9,0.969,9.98
200926,2020,9,26,270.378,0.752,9.74
200927,2020,9,27,271.108,0.629,9.51
200930,2020,9,30,264.489,0.567,9.6
201001,2020,10,1,260.191,0.567,9.49
201002,2020,10,2,266.7,0.629,9.44
201005,2020,10,5,263.378,0.722,9.9
