Date,year,month,day,ozone,AOD,RD
180607,2018,6,7,246.278,0.691,9.1
180623,2018,6,23,249.467,0.629,10.42
180628,2018,6,28,247.411,0.722,10.31
180629,2018,6,29,247.933,0.783,9.57
180702,2018,7,2,249.4,0.691,10.59
180704,2018,7,4,249.7,0.691,10.28
180711,2018,7,11,262.233,0.629,10.73
180715,2018,7,15,252.389,0.66,9.88
180716,2018,7,16,248.422,0.691,10.62
180717,2018,7,17,264.033,0.629,9.18
180718,2018,7,18,249.978,0.66,10.32
180719,2018,7,19,254.477,0.66,10.02
180721,2018,7,21,252.556,0.691,9.75
180722,2018,7,22,249.571,0.629,10.46
180728,2018,7,28,248.157,0.722,10.07
180729,2018,7,29,252.444,0.722,9.91
180730,2018,7,30,243.256,0.691,10.34
180801,2018,8,1,253.133,0.629,9.22
180802,2018,8,2,277.967,0.567,9.25
180803,2018,8,3,256.167,0.567,9.52
180808,2018,8,8,247.311,0.567,10.8
180810,2018,8,10,253.778,0.598,10.12
180811,2018,8,11,260.74,0.691,9.44
180814,2018,8,14,269.156,0.629,9.74
180815,2018,8,15,261.178,0.629,10.64
180816,2018,8,16,253.456,0.598,9.91
180817,2018,8,17,264.867,0.66,9.77
180818,2018,8,18,279.667,0.629,9.82
180819,2018,8,19,262.567,0.598,10.24
180820,2018,8,20,260.74,0.598,10.4
180823,2018,8,23,265.357,0.598,10.16
180824,2018,8,24,270.067,0.598,9.9
180825,2018,8,25,252.744,0.536,10.32
180826,2018,8,26,266.078,0.598,10.21
180827,2018,8,27,260.74,0.567,10.22
180828,2018,8,28,281.4,0.629,10.57
180830,2018,8,30,278.6,0.505,10.57
180901,2018,9,1,268.178,0.598,10.2
180903,2018,9,3,280.711,0.629,9.51
180921,2018,9,21,267.836,0.752,10.59
180925,2018,9,25,268.544,0.66,10.27
181027,2018,10,27,273.311,0.66,10.0
181028,2018,10,28,269.467,0.598,10.08
181126,2018,11,26,233.644,0.567,9.42
181210,2018,12,10,259.075,0.598,10.15
190213,2019,2,13,266.967,0.598,10.31
190214,2019,2,14,256.089,0.969,9.35
190216,2019,2,16,260.067,0.629,10.64
190217,2019,2,17,247.478,0.691,9.64
190224,2019,2,24,258.378,0.598,10.44
190225,2019,2,25,262.844,0.783,9.44
190227,2019,2,27,266.656,0.722,9.54
190302,2019,3,2,248.489,0.814,10.78
190310,2019,3,10,262.356,0.66,10.47
190313,2019,3,13,263.867,0.66,9.82
190314,2019,3,14,268.733,0.567,10.56
190323,2019,3,23,258.548,0.691,9.85
190324,2019,3,24,276.367,0.629,9.38
190404,2019,4,4,265.85,0.752,10.06
190406,2019,4,6,253.544,0.598,10.28
190407,2019,4,7,256.178,0.66,9.67
190408,2019,4,8,255.25,0.66,9.65
190409,2019,4,9,270.533,0.629,10.38
190410,2019,4,10,253.1,0.691,9.6
190411,2019,4,11,257.622,0.722,10.33
190413,2019,4,13,256.611,0.598,9.82
190414,2019,4,14,260.4,0.66,10.41
190418,2019,4,18,267.7,0.567,9.89
190419,2019,4,19,261.522,0.567,9.86
190421,2019,4,21,255.067,0.691,10.73
190425,2019,4,25,269.7,0.598,9.64
190427,2019,4,27,258.844,0.691,9.34
190501,2019,5,1,259.344,0.752,10.04
190518,2019,5,18,250.278,0.783,9.51
190519,2019,5,19,248.554,0.814,10.43
190521,2019,5,21,247.644,0.629,10.8
190522,2019,5,22,248.229,0.876,10.28
190606,2019,6,6,242.633,0.629,9.96
190609,2019,6,9,244.089,0.66,9.96
190614,2019,6,14,251.911,0.752,9.54
190615,2019,6,15,251.333,0.752,9.1
190618,2019,6,18,260.211,0.722,9.56
190628,2019,6,28,257.967,0.752,10.92
190629,2019,6,29,241.143,0.752,10.46
190705,2019,7,5,252.922,0.845,9.88
190706,2019,7,6,254.477,0.752,10.32
190709,2019,7,9,250.025,0.752,9.88
190718,2019,7,18,256.033,0.752,9.59
190719,2019,7,19,255.678,0.722,10.04
190720,2019,7,20,284.867,0.722,9.91
190728,2019,7,28,252.178,0.752,9.64
190729,2019,7,29,254.477,0.752,10.98
190731,2019,7,31,246.514,0.752,9.05
190801,2019,8,1,256.6,0.722,9.8
190802,2019,8,2,252.822,0.722,10.39
190807,2019,8,7,260.74,0.752,9.68
190808,2019,8,8,257.667,0.722,10.14
190809,2019,8,9,262.133,0.722,9.86
190810,2019,8,10,253.986,0.752,9.25
190811,2019,8,11,254.933,0.722,10.17
190812,2019,8,12,243.722,0.752,10.03
190813,2019,8,13,251.567,0.722,10.33
190814,2019,8,14,260.74,0.752,10.97
190817,2019,8,17,255.289,0.783,9.93
190820,2019,8,20,259.989,0.752,9.52
190826,2019,8,26,256.175,0.629,10.07
190827,2019,8,27,262.067,0.691,10.26
191005,2019,10,5,268.011,0.413,10.52
191006,2019,10,6,271.322,0.382,9.82
191009,2019,10,9,263.056,0.444,10.59
191010,2019,10,10,269.689,0.475,10.04
191013,2019,10,13,259.6,0.536,9.37
191015,2019,10,15,264.2,0.536,9.81
191018,2019,10,18,282.767,0.475,9.49
191019,2019,10,19,264.4,0.505,10.21
191022,2019,10,22,268.811,0.382,9.58
191026,2019,10,26,269.689,0.32,10.77
191027,2019,10,27,263.733,0.382,10.01
200224,2020,2,24,257.743,0.413,9.62
200227,2020,2,27,249.467,0.32,9.62
200228,2020,2,28,259.589,0.32,10.45
200229,2020,2,29,286.544,0.413,10.44
200301,2020,3,1,257.133,0.413,10.52
200302,2020,3,2,258.548,0.413,9.56
200318,2020,3,18,258.548,0.598,9.7
200323,2020,3,23,248.267,0.505,10.82
200325,2020,3,25,258.548,0.505,9.31
200326,2020,3,26,270.767,0.505,9.41
200408,2020,4,8,245.556,0.567,10.76
200412,2020,4,12,248.914,0.351,10.05
200413,2020,4,13,251.333,0.475,10.2
200420,2020,4,20,258.133,0.536,9.82
200429,2020,4,29,267.656,0.536,10.42
200501,2020,5,1,246.489,0.505,9.71
200502,2020,5,2,244.333,0.536,9.97
200507,2020,5,7,246.0,0.505,10.34
200518,2020,5,18,247.356,0.505,10.04
200604,2020,6,4,273.4,0.505,10.2
200606,2020,6,6,248.723,0.536,9.68
200607,2020,6,7,240.933,0.505,10.74
200612,2020,6,12,242.344,0.505,9.68
200613,2020,6,13,248.723,0.475,10.09
200614,2020,6,14,249.733,0.475,9.95
200621,2020,6,21,253.256,0.567,10.26
200703,2020,7,3,242.978,0.567,9.72
200704,2020,7,4,253.756,0.505,10.39
200705,2020,7,5,253.633,0.505,9.72
200706,2020,7,6,270.656,0.567,10.7
200707,2020,7,7,251.478,0.567,10.69
200708,2020,7,8,254.477,0.598,10.14
200709,2020,7,9,253.633,0.598,10.0
200710,2020,7,10,255.933,0.567,10.83
200711,2020,7,11,250.257,0.505,10.66
200712,2020,7,12,264.167,0.475,10.26
200714,2020,7,14,257.189,0.444,9.07
200802,2020,8,2,253.771,0.444,10.71
200803,2020,8,3,258.7,0.475,10.06
200804,2020,8,4,249.0,0.505,10.33
200809,2020,8,9,260.74,0.505,9.16
200810,2020,8,10,253.8,0.505,9.71
200811,2020,8,11,258.044,0.505,10.94
200812,2020,8,12,253.488,0.567,9.18
200813,2020,8,13,257.689,0.505,10.28
200814,2020,8,14,251.833,0.475,10.02
200815,2020,8,15,264.711,0.475,9.75
200816,2020,8,16,260.74,0.475,9.76
200820,2020,8,20,256.433,0.475,9.96
200829,2020,8,29,263.0,0.505,10.41
200830,2020,8,30,249.4,0.505,10.42
200920,2020,9,20,270.933,0.444,9.33
200921,2020,9,21,275.467,0.444,10.09
200922,2020,9,22,274.244,0.382,10.83
200923,2020,9,23,275.056,0.413,9.86
200924,2020,9,24,291.678,0.505,10.36
200925,2020,9,25,275.389,0.413,9.67
200926,2020,9,26,267.836,0.444,10.44
200927,2020,9,27,265.6,0.413,9.45
200930,2020,9,30,280.489,0.351,9.73
